node,clade,node.type,branch.length,label,astral,gcf,scf,ES.sum,EN.sum,S.sum,N.sum,num.genes.full,num.genes.partial,num.genes.no.clade,avg.ES,avg.EN,avg.S,avg.N,avg.dS,avg.dN,avg.dNdS
197,Abeomelomys_sevia_KUM161018;Aethomys_hindei_MVZ196257;Aethomys_nyikae_FMNH196708;Anisomys_imitator_ABTC45107;Anonymomys_mindorensis_FMNH2222010;Apodemus_sylvaticus_SMG3823;Apomys_lubangensis_JAE169;Archboldomys_luzonensis_EAR1826;Arvicanthus_neumanni_FMNH158037;Arvicanthus_niloticus_MNHN1999201;Bandicota_indica_ABTC119185;Berylmys_bowersi_ABTC116431;Berylmys_mackenziei_ABTC116402;Bullimus_bagobus_JAE1712;Bunomys_andrewsi_sample1;Bunomys_chrysocomus_JAE4867;Bunomys_torajae_NMVZ21736;Chiropodomys_gliroides_Z25153;Chiruromys_vates_ABTC43096;Chrotomys_mindorensis_JAE520;Chrotomys_whiteheadi_KU168311;Coccymys_ruemmleri_ABTC49489;Colomys_goslingi_TCD4175;Conilurus_albipes_NMV-c7585;Conilurus_penicillatus_M14056;Crossomys_moncktoni_ABTC46614;Crunomys_celebensis_Z21894;Crunomys_melanius_KU168558;Dasymys_incomtus_LSUMZ37702;Dasymys_montanus_FMNH144389;Dephomys_defua_MNHNR24062;Echiothrix_centrosa_Z27993;Eropeplus_canus_NMVZ21733;Genus_sp-nov_NMVZ21816;Gracilimus_radix_Z08508;Grammomys_dryas_LSUMZ37716;Haeromys_minahassae_JAE4996;Halmaheramys_bokimekot_33262-WD225;Heimyscus_fumosus_FMNH167810;Hybomys_lunaris_LSUMZ37734;Hybomys_planifrons_R24117;Hybomys_univittatus_TCD4026;Hydromys_chrysogaster_Z5248;Hydromys_sp-nov_YS391;Hylomyscus_stella_LSUMZ37742;Hylomyscus_vulcanorum_TCD4382;Hyomys_goliath_ABTC42697;Hyorhinomys_stuempkei_JAE4661;Kadarsanomys_sodyi_MZB-Sample;Leggadina_forresti_WAMM62323;Leggadina_lakedownensis_WAMM21623;Lemniscomys_striatus_TCD4711;Lenomys_meyeri_LSUMZ39079;Leopoldomys_sabanus_Z25191;Leporillus_apicalis_C90;Leporillus_conditor_ABTC13335;Leptomys_elegans_ABTC45741;Limnomys_sibuanus_FMNH147948;Lorentzimys_nouhuysi_ABTC-46314;Macruromys_major_ABTC43909;Malacomys_longipes_TCD4253;Mallomys_rothschildi_ABTC47402;Mammelomys_lanosus_ABTC47208;Margaretamys_christinae_TMar1;Margaretamys_parvus_NMVZ21833;Mastacomys_fuscus_M13957;Mastomys_natalensis_T4162;Maxomys_musschenbroekii_sample1;Maxomys_surifer_JAE3632;Melasmothrix_naso_Z21808;Melomys_rufescens_ABTC44798;Mesembriomys_gouldii_ABTC7449;Mesembriomys_macrurus_ABTC7337;Micaelemys_namaquensis_MNHN1987009;Microhydromys_richardsoni_ANWCM35851;Mirzamys_louiseae_ABTC133754;mm10;Mus_caroli_10460X9;Mus_cervicolor_10460X10;Mus_cookii_10460X3;Mus_macedonicus_10460X12;Mus_minutoides_10460X2;Mus_musculoides_LSUMZ37820;Mus_musculus-castaneus_10460X7;Mus_musculus-domesticus_10460X15;Mus_musculus-musculus_10460X14;Mus_musculus-reference_10460X5;Mus_pahari_10460X1;Mus_platythrix_10460X13;Mus_spicilegus_10460X11;Mus_spretus_10460X4;Mylomys_dybowskii_MNHN1997072;Myomyscus_verreauxii_MNHN1999102;Nesokia_indica_ABTC117074;Niviventer_bukit_LSUMZ38136;Niviventer_lepturus_JAE4746;Niviventer_rapit_LSUMZ38196;Notomys_alexis_U1308;Notomys_aquilo_M-32455;Notomys_cervinus_M22857;Notomys_fuscus_M22830;Notomys_mitchellii_M21518;Oenomys_hypoxanthus_LSUMZ37838;Otomys_denti_LSUMZ37840;Otomys_tropicalis_LSUMZ37841;Papagomys_armandvillei_WAMM32592;Parahydromys_asper_ABTC45798;Paraleptomys_wilhelmina_H126-ABTC133716;Paruromys_dominator_JAE4870;Paucidentomys_vermidax_Z21914;Pelomys_isseli_FMNH137886;Pelomys_minor_FMNH219213;Pithecheir_melanurus_LSUMZ38198;Pogonomelomys_mayeri_AMM21849;Pogonomys_macrourus_ABTC43144;Praomys_degraaffi_TCD4312;Praomys_jacksoni_REC31;Pseudohydromys_pumehanae_ABTC43920;Pseudomys_albocinereus_WAMM18855;Pseudomys_apodemoides_M16672;Pseudomys_australis_M25541;Pseudomys_bolami_ABTC107389;Pseudomys_calabyi_U4324;Pseudomys_chapmani_WAMM29440;Pseudomys_delicatulus_U1509;Pseudomys_desertor_ABTC41464;Pseudomys_fumeus_ABTC08168;Pseudomys_gracilicaudatus_ABTC08163;Pseudomys_hermannsburgensis_ABTC08067;Pseudomys_higginsi_UC1421;Pseudomys_johnsoni_ABTC08053;Pseudomys_nanus_U1448;Pseudomys_novaehollandiae_ABTC08140;Pseudomys_occidentalis_ABTC08043;Pseudomys_oralis_RAT7;Pseudomys_patrius_JM10865;Pseudomys_shortridgei_Z25113;Rattus_argentiventer_LSUMZ38199;Rattus_colletti_RAT25;Rattus_exulans_sample1;Rattus_hoffmanni_LSUMZ39187;Rattus_leucopus_sample1;Rattus_lutreolus_sample2;Rattus_morotaiensis_ASAM29;Rattus_praetor_sample1;Rattus_tunneyi_RAT130;Rattus_villosissimus_sample1;Rattus_xanthurus_LSUMZ39196;Rhabdomys_pumilio_MNHN1995065;Rhynchomys_isarogensis_JAE2195;rnor6;Saxatilomys_paulinae_ABTC116266;Solomys_salebrosus_ABTC64864;Sommeromys_macrorhinos_Z21740;Stochomys_longicaudatus_MNHN1999459;Sundamys_annandalei_YS118;Sundamys_muelleri_JAE1283;Taeromys_callitrichus_LSUMZ37153;Taeromys_celebensis_NMVZ20637;Taeromys_hamatus_NMVZ63317;Taeromys_punicans_MVZ225815;Taeromys_taerae_LSUMZ39224;Tarsomys_apoensis_KU167148;Tateomys_macrocercus_Z21834;Tateomys_rhinogradoides_Z21785;Thallomys_paedulcus_FMNH158089;Thamnomys_kempi_TCD4437;Thamnomys_venustus_LSUMZ37935;Uromys_caudimaculatus_DT10Uc01;Uromys_sp-nov_YS380;Vandeleuria_oleracea_ABTC116404;Waiomys_mamasae_Z20624;Xenuromys_barbatus_ABTC129204;Xeromys_myoides_ABTC30709;Zelotomys_woosnami_TTU-M115260;Zyzomys_argurus_ABTC61630;Zyzomys_maini_ABTC07900;Zyzomys_palatalis_ABTC30744;Zyzomys_pedunculatus_Z34925;Zyzomys_woodwardi_WAMM21724,internal,1.4012078772,1/38.2/39.1,1,38.2,39.1,3837182.250183932,8499967.742731322,101679.33333333334,39824.16666666667,13,9148,2633,418.860632047149,927.8427838370616,11.099152203180148,4.34714186951934,0.026498437317763426,0.004685213858690462,0.176810949359255
201,Crunomys_celebensis_Z21894;Crunomys_melanius_KU168558,internal,1.9901101984,1/88.1/86.7,1,88.1,86.7,3905967.0008619702,8656137.23597658,98553.97676282046,35064.27964743591,7463,2493,1838,392.32292093832564,869.4392563254902,9.898953069789117,3.5219244322454712,0.025231646028005747,0.004050799876612629,0.16054441601298872
204,Gracilimus_radix_Z08508;Hyorhinomys_stuempkei_JAE4661;Sommeromys_macrorhinos_Z21740;Waiomys_mamasae_Z20624,internal,0.1220646428,1/17/33.5,1,17,33.5,1277597.8067556252,2829284.188453925,12831.43166208791,6265.458447802197,676,2031,9087,471.9607708738918,1045.1733241425654,4.740092967154751,2.3145395078693007,0.010043404578685432,0.0022145030440459167,0.22049326268759853
203,Echiothrix_centrosa_Z27993;Gracilimus_radix_Z08508;Hyorhinomys_stuempkei_JAE4661;Melasmothrix_naso_Z21808;Paucidentomys_vermidax_Z21914;Sommeromys_macrorhinos_Z21740;Tateomys_macrocercus_Z21834;Tateomys_rhinogradoides_Z21785;Waiomys_mamasae_Z20624,internal,0.963582598,1/55.2/60.4,1,55.2,60.4,2961312.8250915557,6545995.809020802,21742.83814102564,7634.366987179488,2297,3961,5536,473.2043504460779,1046.0204233015024,3.4744068617810226,1.2199371983348495,0.007342296955862275,0.0011662651810223955,0.15884200653192324
205,Gracilimus_radix_Z08508;Sommeromys_macrorhinos_Z21740;Waiomys_mamasae_Z20624,internal,0.0463941116,1/18.6/31.8,1,18.6,31.8,1644781.7553147424,3644745.2692456255,23337.88617979243,10835.063453907202,1032,2869,7893,421.63080115732953,934.3105022418932,5.982539394973706,2.777509216587337,0.014189047333715428,0.0029727903196235714,0.20951303140414154
206,Gracilimus_radix_Z08508;Waiomys_mamasae_Z20624,internal,2.115289216,1/87.4/84.1,1,87.4,84.1,3748482.3349756952,8307067.072940394,68907.52644230767,28074.22996794871,7430,2055,2309,395.2010896126194,875.8109723711539,7.2648947224362335,2.9598555580336017,0.018382780091920712,0.0033795598038925518,0.183843781353718
202,Anonymomys_mindorensis_FMNH2222010;Bandicota_indica_ABTC119185;Berylmys_bowersi_ABTC116431;Berylmys_mackenziei_ABTC116402;Bullimus_bagobus_JAE1712;Bunomys_andrewsi_sample1;Bunomys_chrysocomus_JAE4867;Bunomys_torajae_NMVZ21736;Echiothrix_centrosa_Z27993;Eropeplus_canus_NMVZ21733;Genus_sp-nov_NMVZ21816;Gracilimus_radix_Z08508;Halmaheramys_bokimekot_33262-WD225;Hyorhinomys_stuempkei_JAE4661;Kadarsanomys_sodyi_MZB-Sample;Lenomys_meyeri_LSUMZ39079;Leopoldomys_sabanus_Z25191;Limnomys_sibuanus_FMNH147948;Margaretamys_christinae_TMar1;Margaretamys_parvus_NMVZ21833;Melasmothrix_naso_Z21808;Nesokia_indica_ABTC117074;Niviventer_bukit_LSUMZ38136;Niviventer_lepturus_JAE4746;Niviventer_rapit_LSUMZ38196;Papagomys_armandvillei_WAMM32592;Paruromys_dominator_JAE4870;Paucidentomys_vermidax_Z21914;Rattus_argentiventer_LSUMZ38199;Rattus_colletti_RAT25;Rattus_exulans_sample1;Rattus_hoffmanni_LSUMZ39187;Rattus_leucopus_sample1;Rattus_lutreolus_sample2;Rattus_morotaiensis_ASAM29;Rattus_praetor_sample1;Rattus_tunneyi_RAT130;Rattus_villosissimus_sample1;Rattus_xanthurus_LSUMZ39196;rnor6;Saxatilomys_paulinae_ABTC116266;Sommeromys_macrorhinos_Z21740;Sundamys_annandalei_YS118;Sundamys_muelleri_JAE1283;Taeromys_callitrichus_LSUMZ37153;Taeromys_celebensis_NMVZ20637;Taeromys_hamatus_NMVZ63317;Taeromys_punicans_MVZ225815;Taeromys_taerae_LSUMZ39224;Tarsomys_apoensis_KU167148;Tateomys_macrocercus_Z21834;Tateomys_rhinogradoides_Z21785;Waiomys_mamasae_Z20624,internal,1.6163767038,1/71/63.4,1,71,63.4,3568490.235783688,7899523.436138351,62536.99999999999,20607.000000000004,160,8126,3508,430.665005525427,953.3578851241072,7.5473087134926375,2.4869659666908044,0.017524778230552183,0.0026086383775669447,0.14885428752639626
207,Echiothrix_centrosa_Z27993;Melasmothrix_naso_Z21808;Paucidentomys_vermidax_Z21914;Tateomys_macrocercus_Z21834;Tateomys_rhinogradoides_Z21785,internal,0.2611340631,1/25.6/44.9,1,25.6,44.9,1670600.024145123,3700540.8014171673,8685.19899425287,5238.495176518883,1126,2108,8560,516.5739097542124,1144.2612249280048,2.685590288884623,1.6198191640441817,0.005198850035152637,0.001415602599088419,0.27229148552404
208,Echiothrix_centrosa_Z27993;Paucidentomys_vermidax_Z21914,internal,0.2026624819,1/30.2/39.8,1,30.2,39.8,1995529.413929807,4426485.492652797,21527.816485095365,10906.385927434632,1842,2928,7024,418.34998195593437,927.9843800110685,4.513169074443473,2.286454072837449,0.010788022634404832,0.0024638928435521484,0.22839151594791585
212,Anonymomys_mindorensis_FMNH2222010;Leopoldomys_sabanus_Z25191;Margaretamys_christinae_TMar1;Margaretamys_parvus_NMVZ21833;Niviventer_bukit_LSUMZ38136;Niviventer_lepturus_JAE4746;Niviventer_rapit_LSUMZ38196;Saxatilomys_paulinae_ABTC116266,internal,1.3780790456,1/70.5/61,1,70.5,61,3556666.3229912007,7870753.405544042,39643.3498931624,11444.784722222223,4146,3973,3675,438.06704310767344,969.4239937854467,4.882787275916049,1.4096298463138592,0.011146210044191564,0.0014540901146973665,0.1304560123066326
210,Melasmothrix_naso_Z21808;Tateomys_macrocercus_Z21834,internal,0.0741214951,0.99/29.3/37.5,0.99,29.3,37.5,1739096.1089647661,3859066.9681382384,16432.219123931627,9686.353952991456,1431,3028,7335,390.0193112726544,865.4557004122535,3.685180337280024,2.1723153067933296,0.009448712488761333,0.0025100248409694026,0.26564728728437065
211,Anonymomys_mindorensis_FMNH2222010;Bandicota_indica_ABTC119185;Berylmys_bowersi_ABTC116431;Berylmys_mackenziei_ABTC116402;Bullimus_bagobus_JAE1712;Bunomys_andrewsi_sample1;Bunomys_chrysocomus_JAE4867;Bunomys_torajae_NMVZ21736;Eropeplus_canus_NMVZ21733;Genus_sp-nov_NMVZ21816;Halmaheramys_bokimekot_33262-WD225;Kadarsanomys_sodyi_MZB-Sample;Lenomys_meyeri_LSUMZ39079;Leopoldomys_sabanus_Z25191;Limnomys_sibuanus_FMNH147948;Margaretamys_christinae_TMar1;Margaretamys_parvus_NMVZ21833;Nesokia_indica_ABTC117074;Niviventer_bukit_LSUMZ38136;Niviventer_lepturus_JAE4746;Niviventer_rapit_LSUMZ38196;Papagomys_armandvillei_WAMM32592;Paruromys_dominator_JAE4870;Rattus_argentiventer_LSUMZ38199;Rattus_colletti_RAT25;Rattus_exulans_sample1;Rattus_hoffmanni_LSUMZ39187;Rattus_leucopus_sample1;Rattus_lutreolus_sample2;Rattus_morotaiensis_ASAM29;Rattus_praetor_sample1;Rattus_tunneyi_RAT130;Rattus_villosissimus_sample1;Rattus_xanthurus_LSUMZ39196;rnor6;Saxatilomys_paulinae_ABTC116266;Sundamys_annandalei_YS118;Sundamys_muelleri_JAE1283;Taeromys_callitrichus_LSUMZ37153;Taeromys_celebensis_NMVZ20637;Taeromys_hamatus_NMVZ63317;Taeromys_punicans_MVZ225815;Taeromys_taerae_LSUMZ39224;Tarsomys_apoensis_KU167148,internal,0.2418310363,1/32.5/35.4,1,32.5,35.4,1785335.2649292336,3961978.0314437132,11882.083333333334,4151.416666666667,70,3556,8168,492.37045364843726,1092.6580340440466,3.2769121161978307,1.1449025556168415,0.0066553792818315905,0.0010478141558886748,0.1574386840354967
213,Anonymomys_mindorensis_FMNH2222010;Leopoldomys_sabanus_Z25191;Margaretamys_christinae_TMar1;Margaretamys_parvus_NMVZ21833;Niviventer_bukit_LSUMZ38136;Niviventer_lepturus_JAE4746;Niviventer_rapit_LSUMZ38196,internal,0.5822530386,1/50.8/48.1,1,50.8,48.1,2824707.2654614598,6252702.438630167,18865.266559829062,5964.868055555556,2979,2945,5870,476.8243189502802,1055.4865696539782,3.1845487103020025,1.0068987264610998,0.0066786625256713555,0.0009539664031833138,0.14283794090755
216,Anonymomys_mindorensis_FMNH2222010;Niviventer_bukit_LSUMZ38136;Niviventer_lepturus_JAE4746;Niviventer_rapit_LSUMZ38196,internal,0.3412238823,1/43.1/41.8,1,43.1,41.8,2390595.0844908142,5297743.297925452,16726.842350058945,6588.576748084292,2817,2443,6534,454.4857575077594,1007.1755319249909,3.180008051342005,1.2525811308145043,0.006996936645011836,0.0012436572286664625,0.1777431026981035
214,Margaretamys_christinae_TMar1;Margaretamys_parvus_NMVZ21833,internal,1.5882238942,1/80.2/79.3,1,80.2,79.3,3718139.8229419882,8236132.922478849,40631.40544871795,14183.895833333336,7223,1727,2844,415.4346170884903,920.2383153607652,4.539821837845581,1.5847928305400376,0.010927885282315242,0.0017221547984760275,0.15759268641509405
209,Melasmothrix_naso_Z21808;Tateomys_macrocercus_Z21834;Tateomys_rhinogradoides_Z21785,internal,0.9550136585,1/58.6/66.6,1,58.6,66.6,2955452.296268479,6542780.504868975,21400.50629578755,12162.649381868128,3550,3074,5170,446.17335390526557,987.7386027881906,3.230752762045222,1.8361487593399952,0.007241025789117824,0.0018589419854169013,0.256723569222832
220,Berylmys_bowersi_ABTC116431;Berylmys_mackenziei_ABTC116402,internal,2.1652461429,1/88.4/92.6,1,88.4,92.6,3739564.112569865,8287194.483505889,93362.08413461539,34329.172275641,5197,4520,2077,384.84759828855255,852.8552519816701,9.60811815731351,3.5328982479819904,0.024966033827524364,0.004142435940651182,0.16592286821642693
217,Niviventer_bukit_LSUMZ38136;Niviventer_lepturus_JAE4746;Niviventer_rapit_LSUMZ38196,internal,1.3573337145,1/77/70.2,1,77,70.2,3643247.179866177,8067946.3161651045,50844.32211538462,17138.645833333332,5538,3248,3008,414.66505575531266,918.2729701986233,5.786970420599205,1.9506767395098261,0.013955770664249089,0.0021242885316420596,0.152215781037726
218,Niviventer_bukit_LSUMZ38136;Niviventer_rapit_LSUMZ38196,internal,2.3598216167,1/91/92.6,1,91,92.6,3781544.8026880017,8375837.22356421,62366.63461538463,21139.75,7469,2098,2227,395.2696563905092,875.4925497610756,6.518933272225842,2.2096529737639803,0.016492369618641863,0.0025238969473435277,0.15303422162517413
215,Anonymomys_mindorensis_FMNH2222010;Leopoldomys_sabanus_Z25191;Niviventer_bukit_LSUMZ38136;Niviventer_lepturus_JAE4746;Niviventer_rapit_LSUMZ38196,internal,0.5965268673,1/49.1/46,1,49.1,46,2698246.6813653684,5980559.160706365,17190.165266725617,6682.670498084292,2989,2672,6133,476.63781688135816,1056.4492423081372,3.036595171652644,1.1804752690486295,0.00637086497148105,0.0011173989452342447,0.17539203078957746
227,Rattus_argentiventer_LSUMZ38199;Rattus_hoffmanni_LSUMZ39187,internal,0.5723828761,1/46.7/62.5,1,46.7,62.5,2558815.1302183894,5676527.809425244,17039.354166666664,7276.729166666666,3901,1950,5943,437.3295385777456,970.1807912194914,2.912212299891756,1.243672734005583,0.006659079808244057,0.0012818979155857328,0.1925037621562548
225,Rattus_argentiventer_LSUMZ38199;Rattus_exulans_sample1;Rattus_hoffmanni_LSUMZ39187;rnor6,internal,0.4661106307,1/32.6/50.9,1,32.6,50.9,1931247.3757938421,4287931.241915799,9748.114583333334,4908.398237179488,1774,2177,7843,488.79963953273653,1085.2774593560614,2.4672524888213956,1.2423179542342415,0.005047574280496489,0.0011447007799934945,0.22678235452949086
219,Bandicota_indica_ABTC119185;Berylmys_bowersi_ABTC116431;Berylmys_mackenziei_ABTC116402;Bullimus_bagobus_JAE1712;Bunomys_andrewsi_sample1;Bunomys_chrysocomus_JAE4867;Bunomys_torajae_NMVZ21736;Eropeplus_canus_NMVZ21733;Genus_sp-nov_NMVZ21816;Halmaheramys_bokimekot_33262-WD225;Kadarsanomys_sodyi_MZB-Sample;Lenomys_meyeri_LSUMZ39079;Limnomys_sibuanus_FMNH147948;Nesokia_indica_ABTC117074;Papagomys_armandvillei_WAMM32592;Paruromys_dominator_JAE4870;Rattus_argentiventer_LSUMZ38199;Rattus_colletti_RAT25;Rattus_exulans_sample1;Rattus_hoffmanni_LSUMZ39187;Rattus_leucopus_sample1;Rattus_lutreolus_sample2;Rattus_morotaiensis_ASAM29;Rattus_praetor_sample1;Rattus_tunneyi_RAT130;Rattus_villosissimus_sample1;Rattus_xanthurus_LSUMZ39196;rnor6;Sundamys_annandalei_YS118;Sundamys_muelleri_JAE1283;Taeromys_callitrichus_LSUMZ37153;Taeromys_celebensis_NMVZ20637;Taeromys_hamatus_NMVZ63317;Taeromys_punicans_MVZ225815;Taeromys_taerae_LSUMZ39224;Tarsomys_apoensis_KU167148,internal,1.6745340036,1/69.4/67.7,1,69.4,67.7,3452095.4352957476,7632922.780778913,56203.833333333336,17863.416666666668,205,7859,3730,428.0872315594925,946.5430035688136,6.969721395502646,2.215205439814815,0.016281077504022783,0.0023403114612465356,0.1437442614389793
223,Bandicota_indica_ABTC119185;Nesokia_indica_ABTC117074,internal,1.4602776295,1/75.9/78.7,1,75.9,78.7,3298101.658644786,7285556.182692804,41309.51949786325,16457.15357905983,5012,3130,3652,405.0726674827789,894.811616641219,5.073632952329065,2.0212667132227744,0.012525241418676473,0.0022588740195504365,0.1803457469635846
224,Kadarsanomys_sodyi_MZB-Sample;Limnomys_sibuanus_FMNH147948;Rattus_argentiventer_LSUMZ38199;Rattus_colletti_RAT25;Rattus_exulans_sample1;Rattus_hoffmanni_LSUMZ39187;Rattus_leucopus_sample1;Rattus_lutreolus_sample2;Rattus_morotaiensis_ASAM29;Rattus_praetor_sample1;Rattus_tunneyi_RAT130;Rattus_villosissimus_sample1;Rattus_xanthurus_LSUMZ39196;rnor6;Tarsomys_apoensis_KU167148,internal,0.3841747735,1/29.8/46.4,1,29.8,46.4,1836005.637778065,4060691.547262158,9231.84375,3197.15625,211,3345,8238,516.3120466192534,1141.926756822879,2.5961315382452193,0.8990878093363329,0.005028221896514644,0.0007873427993208744,0.1565847362199007
229,Limnomys_sibuanus_FMNH147948;Rattus_colletti_RAT25;Rattus_leucopus_sample1;Rattus_lutreolus_sample2;Rattus_morotaiensis_ASAM29;Rattus_praetor_sample1;Rattus_tunneyi_RAT130;Rattus_villosissimus_sample1;Rattus_xanthurus_LSUMZ39196;Tarsomys_apoensis_KU167148,internal,0.1915455609,1/21.7/41.3,1,21.7,41.3,1359517.4769779865,3000010.2105347905,6756.343749999999,1788.9895833333333,230,2491,9073,499.6389110540193,1102.539584908045,2.4830370268283715,0.657475039813794,0.004969663034430707,0.0005963278315024211,0.11999361473221748
222,Bandicota_indica_ABTC119185;Kadarsanomys_sodyi_MZB-Sample;Limnomys_sibuanus_FMNH147948;Nesokia_indica_ABTC117074;Rattus_argentiventer_LSUMZ38199;Rattus_colletti_RAT25;Rattus_exulans_sample1;Rattus_hoffmanni_LSUMZ39187;Rattus_leucopus_sample1;Rattus_lutreolus_sample2;Rattus_morotaiensis_ASAM29;Rattus_praetor_sample1;Rattus_tunneyi_RAT130;Rattus_villosissimus_sample1;Rattus_xanthurus_LSUMZ39196;rnor6;Tarsomys_apoensis_KU167148,internal,0.6456882855,1/39.9/50.2,1,39.9,50.2,2338537.114212952,5163218.694183586,14140.291666666666,4729.208333333333,293,4351,7150,503.5609634394815,1111.8041977139505,3.044851780074648,1.018348047660063,0.00604663983339245,0.0009159418985410844,0.1514794867527603
226,Rattus_argentiventer_LSUMZ38199;Rattus_hoffmanni_LSUMZ39187;rnor6,internal,0.0624462765,1/20.8/38.2,1,20.8,38.2,1523331.1247640862,3392482.21887602,9452.708333333334,4522.221153846154,1324,2246,8224,426.70339629246115,950.2751313378208,2.6478174603174605,1.2667286145227323,0.006205287990027281,0.001333012485278238,0.21481879445733468
228,Kadarsanomys_sodyi_MZB-Sample;Limnomys_sibuanus_FMNH147948;Rattus_colletti_RAT25;Rattus_leucopus_sample1;Rattus_lutreolus_sample2;Rattus_morotaiensis_ASAM29;Rattus_praetor_sample1;Rattus_tunneyi_RAT130;Rattus_villosissimus_sample1;Rattus_xanthurus_LSUMZ39196;Tarsomys_apoensis_KU167148,internal,0.1644231217,1/16.9/38.8,1,16.9,38.8,1188193.2727014488,2626075.758608209,5697.468749999999,1499.6979166666667,139,2196,9459,508.8622152896997,1124.6577124660423,2.4400294432548177,0.642268915060671,0.004795069018566623,0.0005710794563906602,0.11909723388327192
221,Bandicota_indica_ABTC119185;Bullimus_bagobus_JAE1712;Bunomys_andrewsi_sample1;Bunomys_chrysocomus_JAE4867;Bunomys_torajae_NMVZ21736;Eropeplus_canus_NMVZ21733;Genus_sp-nov_NMVZ21816;Halmaheramys_bokimekot_33262-WD225;Kadarsanomys_sodyi_MZB-Sample;Lenomys_meyeri_LSUMZ39079;Limnomys_sibuanus_FMNH147948;Nesokia_indica_ABTC117074;Papagomys_armandvillei_WAMM32592;Paruromys_dominator_JAE4870;Rattus_argentiventer_LSUMZ38199;Rattus_colletti_RAT25;Rattus_exulans_sample1;Rattus_hoffmanni_LSUMZ39187;Rattus_leucopus_sample1;Rattus_lutreolus_sample2;Rattus_morotaiensis_ASAM29;Rattus_praetor_sample1;Rattus_tunneyi_RAT130;Rattus_villosissimus_sample1;Rattus_xanthurus_LSUMZ39196;rnor6;Sundamys_annandalei_YS118;Sundamys_muelleri_JAE1283;Taeromys_callitrichus_LSUMZ37153;Taeromys_celebensis_NMVZ20637;Taeromys_hamatus_NMVZ63317;Taeromys_punicans_MVZ225815;Taeromys_taerae_LSUMZ39224;Tarsomys_apoensis_KU167148,internal,0.9917213602,1/55.5/60.9,1,55.5,60.9,3032013.5575459083,6700092.207210922,31887.749999999993,10177.0,162,6358,5274,465.03275422483256,1027.6215041734542,4.890759202453987,1.5608895705521473,0.010517020915239485,0.0015189343198959387,0.14442629068988125
232,Rattus_colletti_RAT25;Rattus_leucopus_sample1;Rattus_lutreolus_sample2;Rattus_morotaiensis_ASAM29;Rattus_praetor_sample1;Rattus_tunneyi_RAT130;Rattus_villosissimus_sample1,internal,0.5016899299,1/42.1/48.9,1,42.1,48.9,2357361.936658942,5210890.911181074,10096.035714285714,4318.035714285716,434,4372,6988,490.5039402120146,1084.2469644571522,2.1007148802092623,0.8984676891980266,0.004282768614052831,0.0008286559415435952,0.193486040507668
230,Limnomys_sibuanus_FMNH147948;Tarsomys_apoensis_KU167148,internal,0.8290994192,1/56.9/64.4,1,56.9,64.4,2903243.3928001686,6421364.479457484,17739.243589743593,7697.051282051283,4624,1982,5188,439.48582997277754,972.0503299209028,2.6853229775573104,1.1651606542614719,0.006110146890796556,0.0011986628864744924,0.1961757888799671
231,Rattus_colletti_RAT25;Rattus_leucopus_sample1;Rattus_lutreolus_sample2;Rattus_morotaiensis_ASAM29;Rattus_praetor_sample1;Rattus_tunneyi_RAT130;Rattus_villosissimus_sample1;Rattus_xanthurus_LSUMZ39196,internal,0.6163687721,1/42.2/57.3,1,42.2,57.3,2327990.816943513,5142616.51077995,11549.656250000002,3958.177083333333,438,4281,7075,493.32291098612274,1089.7682794617397,2.447479603729604,0.8387745461609097,0.004961212117307181,0.0007696815570510079,0.15513982044145522
233,Rattus_colletti_RAT25;Rattus_leucopus_sample1;Rattus_lutreolus_sample2;Rattus_praetor_sample1;Rattus_tunneyi_RAT130;Rattus_villosissimus_sample1,internal,0.2385611366,1/26.8/54,1,26.8,54,1926666.7968051883,4271005.117124325,12175.143830128209,5855.061298076925,259,3823,7712,471.99088603752773,1046.302086507674,2.9826418006193554,1.4343609255455474,0.006319278377723182,0.0013708860414616284,0.21693711837324609
235,Rattus_colletti_RAT25;Rattus_lutreolus_sample2;Rattus_tunneyi_RAT130;Rattus_villosissimus_sample1,internal,0.2764236886,1/23.5/41.8,1,23.5,41.8,1910842.3432754164,4244245.426933052,13818.837740384619,6592.74559294872,567,3708,7519,446.98066509366464,992.805947820597,3.2324766644174545,1.54216271180087,0.007231804229697699,0.0015533375028485862,0.21479252666571677
234,Rattus_leucopus_sample1;Rattus_praetor_sample1,internal,0.0591261198,1/16.7/41.4,1,16.7,41.4,1230038.4341825477,2715518.061880806,10976.413122079068,6518.698283756473,233,3841,7720,301.92401428143046,666.5483706138453,2.6942594801372284,1.6000732164350695,0.00892363426787856,0.0024005357855147284,0.26900875959872955
236,Rattus_colletti_RAT25;Rattus_tunneyi_RAT130;Rattus_villosissimus_sample1,internal,0.0206682617,0.93/18.1/32,0.93,18.1,32,1679213.954070986,3733454.817573826,13366.276842948722,6496.59495192308,644,3513,7637,403.948509519121,898.1127778623588,3.215366091640299,1.562808504191263,0.007959841454714166,0.001740102738445586,0.2186102258877306
237,Rattus_colletti_RAT25;Rattus_villosissimus_sample1,internal,0.6113894509,1/48.5/53.2,1,48.5,53.2,2605501.0196434283,5772784.108364831,21922.36206501831,9637.22804487179,1923,5117,4754,370.09957665389607,819.9977426654589,3.1139718842355557,1.3689244381920156,0.00841387583414512,0.001669424642246249,0.19841327292606387
