# CDS alignment filter
# PYTHON VERSION: 3.8.8
# Script call:    06_aln_filter.py -i ../03-Alignments/roycroft/original_used_for_analysis-fa/ -f NA --count -o roycroft-stats-2
# Runtime:        03/23/2021 11:15:58
# ----------------
# IO OPTIONS
# Input CDS directory:    /mnt/beegfs/gt156213e/murinae-seq/03-Alignments/roycroft/original_used_for_analysis-fa
# Sequence gappiness threshold:20
# Codon site gappiness threshold:50
# Output directory:       /mnt/beegfs/gt156213e/murinae-seq/03-Alignment-scripts/roycroft-stats-2-fNA-seq20-site50
# --count set:            Will not output sequences.
# Log file:               /mnt/beegfs/gt156213e/murinae-seq/03-Alignment-scripts/roycroft-stats-2-fNA-seq20-site50/aln-stats-fNA-seq20-site50.tab
# ----------------
# 03.23.2021 | 11:15:58 Beginning filter.
align	pre num seqs	pre codon aln length	pre avg nongap length	pre uniq seqs	pre ident seqs	pre gappy seqs	pre invariant sites	pre stop codons	pre percent sites with gap	pre gappy sites
CCDS157671Mm106chr2.fa	38	358	318.42105263157896	38	0	5	31	0	201	200
CCDS710501Mm106chr2.fa	38	81	70.39473684210526	38	0	8	0	0	81	81
CCDS179951Mm106chr4.fa	38	278	248.07894736842104	38	0	7	0	0	224	223
CCDS202721Mm106chr6.fa	38	31	27.63157894736842	30	3	7	0	0	31	31
CCDS359801Mm106chr10.fa	38	91	79.5	38	0	9	0	0	51	51
CCDS371551Mm106chr15.fa	38	170	158.3421052631579	38	0	3	22	0	77	77
CCDS371401Mm106chr15.fa	38	116	99.07894736842105	38	0	7	3	0	93	93
CCDS240051Mm106chr10.fa	38	203	161.42105263157896	38	0	19	0	0	198	198
CCDS505181Mm106chr2.fa	38	46	42.21052631578947	28	3	3	0	0	46	46
CCDS189661Mm106chr4.fa	38	231	230.89473684210526	38	0	0	110	0	1	1
CCDS261991Mm106chr12.fa	38	365	278.89473684210526	38	0	18	0	0	249	223
CCDS235581Mm106chr9.fa	38	35	27.94736842105263	30	3	13	0	0	35	35
CCDS150831Mm106chr1.fa	38	296	283.5	38	0	2	9	0	198	198
CCDS234081Mm106chr9.fa	38	484	447.2368421052632	38	0	1	27	0	182	181
CCDS207071Mm106chr6.fa	38	262	238.89473684210526	38	0	5	10	0	151	151
CCDS153321Mm106chr1.fa	38	216	197.55263157894737	38	0	4	3	0	145	145
CCDS177551Mm106chr3.fa	38	22	20.842105263157894	11	5	2	0	0	22	22
CCDS176051Mm106chr3.fa	38	173	146.57894736842104	38	0	10	0	0	173	173
CCDS208591Mm106chr7.fa	38	443	414.63157894736844	38	0	0	70	0	148	148
CCDS520611Mm106chr7.fa	38	278	236.31578947368422	38	0	11	11	0	235	231
CCDS392201Mm106chr5.fa	38	389	337.39473684210526	38	0	8	36	0	207	207
CCDS200931Mm106chr6.fa	38	172	150.1578947368421	38	0	9	6	0	137	134
CCDS149662Mm106chr1.fa	38	82	80.34210526315789	38	0	2	13	0	30	30
CCDS173701Mm106chr3.fa	38	319	311.2631578947368	38	0	1	58	0	49	49
CCDS393701Mm106chr5.fa	38	514	458.07894736842104	38	0	7	27	0	381	381
CCDS157701Mm106chr2.fa	38	293	273.6842105263158	38	0	2	32	0	131	131
CCDS524441Mm106chr7.fa	38	134	113.10526315789474	38	0	13	0	0	134	133
CCDS496851Mm106chr15.fa	38	112	99.07894736842105	38	0	5	0	1	96	96
CCDS576931Mm106chr9.fa	38	74	67.10526315789474	38	0	4	0	0	52	51
CCDS185091Mm106chr4.fa	38	367	348.63157894736844	38	0	1	96	0	156	156
CCDS184591Mm106chr4.fa	38	42	33.421052631578945	32	2	12	0	0	42	42
CCDS215242Mm106chr7.fa	38	902	831.7105263157895	38	0	1	162	0	331	328
CCDS183701Mm106chr4.fa	38	59	51.05263157894737	32	2	6	0	0	59	59
CCDS246511Mm106chr11.fa	38	258	237.76315789473685	38	0	6	56	0	90	90
CCDS399811Mm106chr7.fa	38	351	321.3421052631579	38	0	1	72	0	97	84
CCDS373811Mm106chr16.fa	38	36	30.105263157894736	31	2	7	0	0	36	36
CCDS486191Mm106chr10.fa	38	163	123.26315789473684	38	0	18	0	0	163	159
CCDS239221Mm106chr10.fa	38	355	326.3157894736842	38	0	4	46	0	212	209
CCDS239371Mm106chr10.fa	38	411	379.86842105263156	38	0	3	27	0	196	194
CCDS186051Mm106chr4.fa	38	393	362.2105263157895	38	0	2	53	0	167	162
CCDS389192Mm106chr4.fa	38	41	35.5	20	4	5	0	0	41	41
CCDS531171Mm106chrX.fa	38	210	159.55263157894737	36	1	17	0	1	210	206
CCDS500571Mm106chr17.fa	38	260	203.76315789473685	38	0	31	73	0	91	42
CCDS230901Mm106chr9.fa	38	245	238.05263157894737	38	0	1	22	0	23	23
CCDS275901Mm106chr15.fa	38	149	123.15789473684211	38	0	13	0	0	127	127
CCDS233211Mm106chr9.fa	38	879	818.9473684210526	38	0	3	42	0	343	338
CCDS232711Mm106chr9.fa	38	93	83.84210526315789	38	0	6	7	0	55	54
CCDS275851Mm106chr15.fa	38	258	219.8421052631579	38	0	11	1	0	241	241
CCDS566941Mm106chr10.fa	38	280	241.97368421052633	38	0	10	22	0	158	156
CCDS566811Mm106chr10.fa	38	171	165.1315789473684	38	0	1	0	0	12	11
CCDS244191Mm106chr11.fa	38	58	48.18421052631579	30	2	7	0	0	58	58
CCDS236541Mm106chr9.fa	38	299	275.1842105263158	38	0	4	0	0	190	189
CCDS496732Mm106chr15.fa	38	626	580.6052631578947	38	0	2	68	0	295	295
CCDS490201Mm106chr12.fa	38	441	401.63157894736844	38	0	3	54	0	156	142
CCDS265851Mm106chr13.fa	38	32	23.44736842105263	21	4	11	0	0	32	32
CCDS492751Mm106chr13.fa	38	105	95.3157894736842	38	0	5	6	0	37	35
CCDS181911Mm106chr4.fa	38	398	384.44736842105266	38	0	2	44	0	74	74
CCDS507441Mm106chr2.fa	38	809	712.5526315789474	38	0	2	56	0	419	410
CCDS492601Mm106chr13.fa	38	99	92.3157894736842	36	1	4	0	0	49	49
CCDS265901Mm106chr13.fa	38	131	105.86842105263158	38	0	17	0	0	115	115
CCDS363891Mm106chr11.fa	38	73	69.94736842105263	36	1	4	19	0	24	24
CCDS158131Mm106chr2.fa	38	41	39.28947368421053	25	4	3	9	0	11	11
CCDS269401Mm106chr14.fa	38	440	366.5	38	0	11	25	0	291	274
CCDS269551Mm106chr14.fa	38	244	215.6315789473684	38	0	6	33	0	121	120
CCDS388911Mm106chr4.fa	38	106	92.5	38	0	9	0	1	106	106
CCDS210891Mm106chr7.fa	38	70	55.63157894736842	36	1	15	0	0	70	70
CCDS290222Mm106chr17.fa	38	55	46.23684210526316	34	2	10	0	0	55	54
CCDS195131Mm106chr5.fa	38	1056	954.6052631578947	38	0	3	158	0	510	507
CCDS272491Mm106chr14.fa	38	571	493.2368421052632	38	0	9	41	0	355	351
CCDS191361Mm106chr5.fa	38	198	185.3684210526316	38	0	1	30	0	97	97
CCDS497081Mm106chr15.fa	38	36	35.68421052631579	22	5	0	5	0	1	1
CCDS190661Mm106chr5.fa	38	104	95.65789473684211	36	1	3	0	0	104	104
CCDS483141Mm106chr1.fa	38	289	276.0263157894737	38	0	2	0	2	89	86
CCDS482441Mm106chr1.fa	38	641	543.6578947368421	38	0	10	77	0	379	372
CCDS251641Mm106chr11.fa	38	128	119.76315789473684	38	0	3	13	0	40	40
CCDS399592Mm106chr7.fa	38	328	289.9736842105263	38	0	4	25	0	159	146
CCDS355511Mm106chr1.fa	38	100	93.0	29	4	3	0	0	86	86
CCDS241881Mm106chr10.fa	38	646	543.6315789473684	38	0	13	19	0	520	514
CCDS192871Mm106chr5.fa	38	385	373.13157894736844	38	0	1	64	0	62	61
CCDS498781Mm106chr16.fa	38	336	265.63157894736844	38	0	14	14	0	271	257
CCDS237561Mm106chr10.fa	38	478	419.5	38	0	6	27	1	267	262
CCDS386511Mm106chr3.fa	38	331	302.94736842105266	38	0	5	5	0	231	231
CCDS295761Mm106chr19.fa	38	44	43.78947368421053	5	2	0	34	0	1	1
CCDS153572Mm106chr1.fa	38	4599	4289.184210526316	38	0	0	500	0	1877	1875
CCDS219931Mm106chr7.fa	38	134	125.78947368421052	38	0	3	22	0	73	73
CCDS213381Mm106chr7.fa	38	1287	1177.0263157894738	38	0	2	233	0	550	548
CCDS248301Mm106chr11.fa	38	539	316.7368421052632	38	0	30	5	0	506	434
CCDS221671Mm106chr8.fa	38	225	218.60526315789474	38	0	2	45	3	74	72
CCDS253391Mm106chr11.fa	38	333	301.7368421052632	38	0	5	22	1	262	261
CCDS484801Mm106chr1.fa	38	410	402.3421052631579	38	0	0	85	0	40	40
CCDS148531Mm106chr1.fa	38	1412	1081.9736842105262	38	0	25	102	0	1066	862
CCDS513881Mm106chr4.fa	38	108	101.3157894736842	38	0	3	17	0	53	53
CCDS510771Mm106chr3.fa	38	255	237.76315789473685	38	0	4	27	0	114	113
CCDS286791Mm106chr17.fa	38	41	40.18421052631579	34	2	0	6	0	9	9
CCDS274081Mm106chr15.fa	38	367	303.39473684210526	38	0	15	11	0	259	259
CCDS302801Mm106chrX.fa	38	644	556.0	38	0	9	106	0	388	381
CCDS258481Mm106chr12.fa	38	301	292.13157894736844	38	0	0	44	0	60	60
CCDS526991Mm106chr8.fa	38	411	358.0263157894737	38	0	9	10	0	286	281
CCDS383191Mm106chr2.fa	38	51	31.55263157894737	30	1	22	0	0	51	46
CCDS382491Mm106chr2.fa	38	723	696.6842105263158	38	0	1	66	0	193	192
CCDS214111Mm106chr7.fa	38	213	194.44736842105263	38	0	5	23	0	129	129
CCDS362041Mm106chr11.fa	38	72	67.23684210526316	33	2	4	7	0	35	35
CCDS502391Mm106chr18.fa	38	702	630.1315789473684	38	0	2	107	0	309	279
CCDS360441Mm106chr10.fa	38	351	313.7368421052632	38	0	6	21	0	215	214
CCDS360511Mm106chr10.fa	38	2028	1867.078947368421	38	0	0	199	0	829	828
CCDS210341Mm106chr7.fa	38	113	95.55263157894737	38	0	11	0	1	113	113
CCDS568611Mm106chr12.fa	38	74	56.94736842105263	34	1	13	0	0	74	74
CCDS366841Mm106chr13.fa	38	180	142.92105263157896	38	0	16	0	0	135	134
CCDS279251Mm106chr16.fa	38	120	102.78947368421052	38	0	10	20	0	64	60
CCDS279301Mm106chr16.fa	38	330	297.36842105263156	38	0	3	0	0	172	171
CCDS407221Mm106chr9.fa	38	414	368.0	38	0	5	25	0	230	230
CCDS366911Mm106chr13.fa	38	125	97.89473684210526	35	1	13	0	1	125	125
CCDS255651Mm106chr11.fa	38	91	76.15789473684211	36	1	11	0	0	91	91
CCDS282701Mm106chr16.fa	38	371	337.5	38	0	2	74	0	142	141
CCDS255701Mm106chr11.fa	38	222	204.1578947368421	38	0	6	22	0	87	86
CCDS160661Mm106chr2.fa	38	148	145.60526315789474	38	0	0	41	0	15	15
CCDS383991Mm106chr3.fa	38	398	381.36842105263156	38	0	2	48	0	88	88
CCDS213851Mm106chr7.fa	38	109	103.34210526315789	38	0	3	9	0	82	82
CCDS289801Mm106chr17.fa	38	105	91.15789473684211	36	1	8	0	0	76	75
CCDS411192Mm106chrX.fa	38	206	169.52631578947367	38	0	15	11	0	171	171
CCDS293371Mm106chr18.fa	38	406	383.1578947368421	38	0	2	31	0	166	166
CCDS514211Mm106chr5.fa	38	19	17.894736842105264	17	4	2	0	0	19	19
CCDS304441Mm106chrX.fa	38	56	55.78947368421053	28	4	0	17	0	3	3
CCDS305141Mm106chrX.fa	38	96	85.26315789473684	38	0	7	0	0	62	62
CCDS276401Mm106chr15.fa	38	111	96.76315789473684	38	0	5	0	0	88	88
CCDS513351Mm106chr4.fa	38	273	236.89473684210526	38	0	6	11	0	134	131
CCDS527491Mm106chr9.fa	38	55	54.86842105263158	14	6	0	42	0	2	2
CCDS301311Mm106chrX.fa	38	54	47.973684210526315	22	4	5	0	0	54	54
CCDS525281Mm106chr8.fa	38	659	604.6578947368421	38	0	2	87	0	310	305
CCDS524781Mm106chr8.fa	38	95	84.44736842105263	38	0	11	6	0	71	71
CCDS266401Mm106chr13.fa	38	601	557.7105263157895	38	0	1	138	0	237	236
CCDS257381Mm106chr11.fa	38	70	61.26315789473684	38	0	7	0	0	57	57
CCDS229101Mm106chr9.fa	38	445	386.3157894736842	38	0	6	0	0	346	345
CCDS228401Mm106chr9.fa	38	484	451.44736842105266	38	0	1	71	1	174	174
CCDS165131Mm106chr2.fa	38	340	303.2894736842105	38	0	3	13	0	192	181
CCDS217471Mm106chr7.fa	38	765	686.5526315789474	38	0	3	58	0	500	499
CCDS199411Mm106chr6.fa	38	598	518.921052631579	38	0	8	39	0	405	401
CCDS378202Mm106chr18.fa	38	860	731.921052631579	38	0	8	23	0	695	682
CCDS224481Mm106chr8.fa	38	606	547.078947368421	38	0	5	68	0	331	331
CCDS300861Mm106chrX.fa	38	74	59.1578947368421	35	1	13	0	0	74	73
CCDS225181Mm106chr8.fa	38	817	720.2368421052631	38	0	6	60	0	542	542
CCDS528701Mm106chr9.fa	38	646	613.2631578947369	38	0	0	125	0	242	239
CCDS372041Mm106chr15.fa	38	192	184.57894736842104	38	0	3	54	0	73	73
CCDS372111Mm106chr15.fa	38	212	189.23684210526315	38	0	6	18	0	116	116
CCDS512821Mm106chr4.fa	38	117	99.6842105263158	38	0	8	16	0	78	77
CCDS148091Mm106chr1.fa	38	381	357.39473684210526	38	0	3	16	0	133	131
CCDS575791Mm106chr7.fa	38	139	127.36842105263158	38	0	4	13	0	70	69
CCDS160811Mm106chr2.fa	38	1346	1232.2894736842106	38	0	2	100	0	635	633
CCDS212321Mm106chr7.fa	38	117	107.28947368421052	38	0	6	4	0	96	95
CCDS376911Mm106chr17.fa	38	349	321.39473684210526	38	0	4	10	0	219	219
CCDS218991Mm106chr7.fa	38	527	505.42105263157896	38	0	1	118	0	186	186
CCDS194191Mm106chr5.fa	38	51	37.026315789473685	33	1	16	0	0	51	51
CCDS406951Mm106chr9.fa	38	1016	903.2105263157895	38	0	5	15	0	846	841
CCDS511331Mm106chr4.fa	38	27	27.0	1	2	0	25	0	0	0
CCDS211831Mm106chr7.fa	38	225	189.60526315789474	38	0	12	0	0	211	210
CCDS358991Mm106chr10.fa	38	52	48.73684210526316	34	2	3	0	0	35	35
CCDS369051Mm106chr14.fa	38	404	355.57894736842104	38	0	5	25	0	290	288
CCDS387151Mm106chr4.fa	38	729	616.2105263157895	38	0	13	15	0	563	563
CCDS167151Mm106chr2.fa	38	1738	1645.8947368421052	38	0	0	287	0	623	622
CCDS241091Mm106chr10.fa	38	98	94.28947368421052	34	2	3	6	0	34	34
CCDS370591Mm106chr15.fa	38	294	252.10526315789474	38	0	8	0	0	236	231
CCDS251132Mm106chr11.fa	38	137	127.13157894736842	33	2	3	0	0	137	136
CCDS221801Mm106chr8.fa	38	135	123.94736842105263	38	0	3	2	0	96	94
CCDS364501Mm106chr12.fa	38	264	242.73684210526315	38	0	5	15	1	179	179
CCDS484671Mm106chr1.fa	38	129	97.39473684210526	38	0	16	0	0	129	122
CCDS264891Mm106chr13.fa	38	505	454.2368421052632	38	0	5	32	0	209	206
CCDS405991Mm106chr9.fa	38	768	729.1052631578947	38	0	0	126	0	218	218
CCDS298461Mm106chr19.fa	38	591	515.9736842105264	38	0	5	45	0	371	363
CCDS491391Mm106chr12.fa	38	133	131.26315789473685	36	1	0	44	0	6	5
CCDS298531Mm106chr19.fa	38	624	519.7894736842105	38	0	6	43	0	402	330
CCDS218241Mm106chr7.fa	38	143	140.42105263157896	38	0	1	21	0	11	11
CCDS362901Mm106chr11.fa	38	132	123.34210526315789	36	1	3	42	0	45	42
CCDS164191Mm106chr2.fa	38	321	300.0	38	0	3	23	0	210	210
CCDS357571Mm106chr1.fa	38	238	231.6315789473684	38	0	2	34	0	24	24
CCDS356071Mm106chr1.fa	38	91	72.76315789473684	38	0	13	0	0	87	87
CCDS485481Mm106chr10.fa	38	216	196.18421052631578	38	0	6	3	0	99	99
CCDS525721Mm106chr8.fa	38	879	792.0	38	0	3	81	0	457	449
CCDS245151Mm106chr11.fa	38	28	27.263157894736842	28	4	1	0	0	0	0
CCDS193301Mm106chr5.fa	38	729	661.7631578947369	38	0	0	75	0	291	287
CCDS382131Mm106chr2.fa	38	89	78.34210526315789	38	0	8	0	0	61	60
CCDS519231Mm106chr6.fa	38	96	90.97368421052632	38	0	1	29	0	23	22
CCDS385071Mm106chr3.fa	38	42	31.210526315789473	31	1	12	0	1	42	42
CCDS227441Mm106chr8.fa	38	260	232.26315789473685	38	0	5	29	0	132	132
CCDS405191Mm106chr8.fa	38	249	223.52631578947367	38	0	7	25	0	116	116
CCDS404491Mm106chr8.fa	38	53	38.8421052631579	31	2	15	0	0	53	51
CCDS226141Mm106chr8.fa	38	343	312.60526315789474	38	0	4	56	0	154	153
CCDS406281Mm106chr9.fa	38	77	67.97368421052632	36	1	4	0	0	77	74
CCDS223611Mm106chr8.fa	38	44	37.68421052631579	38	0	11	0	0	35	35
CCDS388761Mm106chr4.fa	38	655	594.3947368421053	38	0	1	46	0	367	367
CCDS289141Mm106chr17.fa	38	225	199.5	38	0	10	24	0	151	151
CCDS168761Mm106chr2.fa	38	422	398.0263157894737	38	0	2	59	0	229	225
CCDS169261Mm106chr2.fa	38	213	156.5	38	0	21	0	0	213	207
CCDS289011Mm106chr17.fa	38	142	119.02631578947368	38	0	8	0	0	142	142
CCDS389261Mm106chr4.fa	38	1154	1033.6842105263158	38	0	3	141	0	647	639
CCDS249291Mm106chr11.fa	38	280	250.81578947368422	38	0	12	38	1	91	90
CCDS209531Mm106chr7.fa	38	177	134.89473684210526	38	0	17	0	0	118	112
CCDS843581Mm106chr18.fa	38	26	17.394736842105264	25	2	16	0	0	26	26
CCDS261181Mm106chr12.fa	38	325	283.42105263157896	38	0	10	32	0	184	184
CCDS153681Mm106chr1.fa	38	241	216.89473684210526	38	0	5	7	0	148	148
CCDS180261Mm106chr4.fa	38	119	113.76315789473684	36	1	5	4	0	53	53
CCDS252201Mm106chr11.fa	38	467	420.92105263157896	38	0	6	19	3	355	352
CCDS181761Mm106chr4.fa	38	267	249.89473684210526	38	0	2	17	0	125	125
CCDS273581Mm106chr15.fa	38	533	476.3157894736842	38	0	2	25	0	182	169
CCDS240841Mm106chr10.fa	38	502	493.4736842105263	38	0	0	180	0	94	94
CCDS532411Mm106chrX.fa	38	204	170.94736842105263	38	0	14	0	0	176	174
CCDS185531Mm106chr4.fa	38	678	592.078947368421	38	0	6	20	0	379	372
CCDS212572Mm106chr7.fa	38	126	114.21052631578948	38	0	5	17	0	48	46
CCDS184031Mm106chr4.fa	38	429	422.44736842105266	38	0	0	120	0	85	85
CCDS271181Mm106chr14.fa	38	743	644.0	38	0	8	54	0	450	449
CCDS359141Mm106chr10.fa	38	442	401.57894736842104	38	0	1	47	0	201	201
CCDS359011Mm106chr10.fa	38	989	920.3421052631579	38	0	1	92	0	423	423
CCDS375541Mm106chr17.fa	38	546	489.94736842105266	38	0	2	136	0	225	225
CCDS375411Mm106chr17.fa	38	3101	2799.342105263158	38	0	1	234	0	1801	1797
CCDS570411Mm106chr17.fa	38	526	499.63157894736844	38	0	0	89	0	146	144
CCDS494511Mm106chr14.fa	38	83	79.21052631578948	38	0	3	2	0	30	30
CCDS285281Mm106chr17.fa	38	212	183.5	38	0	10	0	16	173	173
CCDS203781Mm106chr6.fa	38	29	24.86842105263158	27	3	10	0	0	29	29
CCDS202281Mm106chr6.fa	38	257	226.71052631578948	34	1	4	0	0	257	256
CCDS296321Mm106chr19.fa	38	619	431.0	35	1	15	0	1	619	602
CCDS377091Mm106chr17.fa	38	62	46.5	38	0	19	0	0	62	62
CCDS505421Mm106chr2.fa	38	410	376.36842105263156	38	0	1	58	0	173	173
CCDS273451Mm106chr14.fa	38	545	512.7105263157895	38	0	1	95	0	249	248
CCDS183971Mm106chr4.fa	38	643	588.421052631579	38	0	3	21	0	423	417
CCDS395891Mm106chr6.fa	38	330	297.5263157894737	38	0	4	11	0	185	183
CCDS273501Mm106chr14.fa	38	529	505.44736842105266	38	0	0	136	0	203	203
CCDS151891Mm106chr1.fa	38	905	804.3684210526316	38	0	4	57	0	702	701
CCDS234521Mm106chr9.fa	38	280	260.9736842105263	38	0	4	32	1	116	114
CCDS399661Mm106chr7.fa	38	89	85.71052631578948	38	0	1	6	0	28	28
CCDS256341Mm106chr11.fa	38	109	99.55263157894737	38	0	5	0	0	79	79
CCDS411261Mm106chrX.fa	38	468	332.94736842105266	35	1	18	0	0	468	461
CCDS267591Mm106chr13.fa	38	140	124.89473684210526	36	1	10	23	0	67	65
CCDS361551Mm106chr11.fa	38	91	66.94736842105263	38	0	20	0	1	91	88
CCDS393971Mm106chr5.fa	38	114	111.36842105263158	38	0	1	22	0	22	22
CCDS173971Mm106chr3.fa	38	168	137.78947368421052	38	0	17	19	0	103	101
CCDS373001Mm106chr16.fa	38	184	145.57894736842104	38	0	16	0	0	184	181
CCDS373151Mm106chr16.fa	38	474	437.2894736842105	38	0	3	25	0	250	248
CCDS204511Mm106chr6.fa	38	219	215.1315789473684	38	0	0	64	0	26	26
CCDS158491Mm106chr2.fa	38	327	301.0	38	0	3	82	0	126	125
CCDS220511Mm106chr7.fa	38	171	139.39473684210526	38	0	11	0	0	147	146
CCDS152851Mm106chr1.fa	38	676	614.0	38	0	4	74	0	303	293
CCDS503201Mm106chr18.fa	38	466	392.2894736842105	38	0	14	8	0	355	354
CCDS522671Mm106chr7.fa	38	605	570.5	38	0	2	83	0	233	233
CCDS394031Mm106chr5.fa	38	66	61.63157894736842	31	3	2	0	0	45	44
CCDS174031Mm106chr3.fa	38	281	261.2894736842105	38	0	3	5	0	132	132
CCDS395341Mm106chr6.fa	38	231	222.05263157894737	38	0	2	21	0	77	77
CCDS265041Mm106chr13.fa	38	435	400.8421052631579	38	0	6	69	0	144	134
CCDS254691Mm106chr11.fa	38	408	372.2368421052632	38	0	2	15	0	215	213
CCDS265111Mm106chr13.fa	38	56	54.55263157894737	36	1	0	12	0	6	5
CCDS367881Mm106chr13.fa	38	734	676.5	38	0	2	80	0	325	325
CCDS509101Mm106chr3.fa	38	25	24.973684210526315	1	2	0	23	0	0	0
CCDS150641Mm106chr1.fa	38	126	100.36842105263158	38	0	15	7	0	98	98
CCDS259511Mm106chr12.fa	38	798	719.8157894736842	38	0	0	83	0	469	465
CCDS275111Mm106chr15.fa	38	282	270.39473684210526	38	0	1	42	0	90	90
CCDS155111Mm106chr1.fa	38	398	381.60526315789474	38	0	0	71	0	101	100
CCDS275041Mm106chr15.fa	38	446	400.7368421052632	38	0	3	0	0	308	305
CCDS290731Mm106chr18.fa	38	285	281.57894736842104	38	0	0	65	0	21	21
CCDS179721Mm106chr4.fa	38	547	490.8157894736842	38	0	2	36	0	317	314
CCDS793891Mm106chr15.fa	38	197	174.47368421052633	38	0	8	5	0	161	160
CCDS566211Mm106chr1.fa	38	333	317.36842105263156	38	0	2	0	1	129	128
CCDS200631Mm106chr6.fa	38	61	52.44736842105263	38	0	9	0	0	61	61
CCDS393801Mm106chr5.fa	38	406	369.2631578947368	38	0	3	26	0	287	287
CCDS173801Mm106chr3.fa	38	728	620.5263157894736	38	0	10	73	0	353	334
CCDS201331Mm106chr6.fa	38	128	119.47368421052632	38	0	2	9	1	40	39
CCDS576631Mm106chr9.fa	38	43	28.86842105263158	26	2	16	0	0	43	43
CCDS152921Mm106chr1.fa	38	734	661.1052631578947	38	0	2	100	0	264	244
CCDS242571Mm106chr10.fa	38	157	116.57894736842105	33	1	13	0	1	157	157
CCDS236191Mm106chr9.fa	38	252	209.68421052631578	38	0	12	18	0	169	159
CCDS242421Mm106chr10.fa	38	231	192.97368421052633	38	0	11	11	0	190	189
CCDS507091Mm106chr2.fa	38	197	178.42105263157896	38	0	6	7	0	155	155
CCDS205161Mm106chr6.fa	38	877	827.1578947368421	38	0	1	46	0	298	295
CCDS204461Mm106chr6.fa	38	312	286.7105263157895	38	0	3	52	0	113	107
CCDS395231Mm106chr6.fa	38	219	179.39473684210526	38	0	12	0	0	219	216
CCDS189961Mm106chr4.fa	38	387	345.7368421052632	38	0	6	47	0	236	235
CCDS281592Mm106chr16.fa	38	956	924.3157894736842	38	0	0	251	0	240	240
CCDS151231Mm106chr1.fa	38	96	77.71052631578948	35	1	11	0	0	96	96
CCDS150731Mm106chr1.fa	38	432	382.0	38	0	9	42	0	231	231
CCDS509071Mm106chr3.fa	38	72	56.23684210526316	32	3	13	0	0	72	72
CCDS523201Mm106chr7.fa	38	226	213.44736842105263	38	0	0	53	0	62	62
CCDS409842Mm106chrX.fa	38	454	405.0	38	0	5	57	0	236	233
CCDS174141Mm106chr3.fa	38	194	181.31578947368422	38	0	2	52	0	64	63
CCDS175441Mm106chr3.fa	38	152	116.92105263157895	38	0	17	0	0	152	152
CCDS368061Mm106chr14.fa	38	926	837.3684210526316	38	0	4	152	0	442	442
CCDS368131Mm106chr14.fa	38	694	619.6578947368421	38	0	6	29	2	404	401
CCDS179651Mm106chr4.fa	38	266	228.0	38	0	9	0	0	266	266
CCDS390311Mm106chr5.fa	38	240	221.68421052631578	38	0	4	19	0	137	137
CCDS202821Mm106chr6.fa	38	229	204.23684210526315	38	0	6	18	0	95	90
CCDS271831Mm106chr14.fa	38	70	59.26315789473684	38	0	8	12	0	47	46
CCDS187181Mm106chr4.fa	38	293	218.78947368421052	38	0	26	37	0	184	154
CCDS168042Mm106chr2.fa	38	300	263.42105263157896	38	0	8	12	0	210	202
CCDS154561Mm106chr1.fa	38	48	47.921052631578945	28	3	0	14	0	0	0
CCDS299451Mm106chr19.fa	38	460	426.8157894736842	38	0	3	13	0	270	269
CCDS365531Mm106chr12.fa	38	72	59.89473684210526	32	2	9	0	0	72	72
CCDS176481Mm106chr3.fa	38	153	138.55263157894737	38	0	4	3	1	128	128
CCDS208141Mm106chr7.fa	38	74	67.15789473684211	36	1	5	0	0	74	73
CCDS796391Mm106chr18.fa	38	126	113.8157894736842	36	1	5	0	0	126	126
CCDS524091Mm106chr7.fa	38	418	365.44736842105266	38	0	6	18	0	256	250
CCDS232811Mm106chr9.fa	38	518	460.8421052631579	38	0	6	49	0	314	313
CCDS244031Mm106chr11.fa	38	53	45.026315789473685	38	0	10	0	0	53	53
CCDS185441Mm106chr4.fa	38	244	213.3684210526316	38	0	8	16	0	170	170
CCDS184141Mm106chr4.fa	38	374	329.8421052631579	38	0	3	33	0	194	194
CCDS239381Mm106chr10.fa	38	72	62.31578947368421	36	1	8	0	0	72	69
CCDS500581Mm106chr17.fa	38	32	30.5	19	4	2	0	0	13	13
CCDS231301Mm106chr9.fa	38	155	151.52631578947367	38	0	0	27	0	19	18
CCDS505551Mm106chr2.fa	38	193	170.52631578947367	38	0	7	0	0	193	193
CCDS235151Mm106chr9.fa	38	343	302.5263157894737	38	0	8	32	0	166	166
CCDS234451Mm106chr9.fa	38	525	474.07894736842104	38	0	5	77	0	239	238
CCDS400471Mm106chr7.fa	38	278	233.05263157894737	38	0	6	18	0	215	208
CCDS288021Mm106chr17.fa	38	419	392.2894736842105	38	0	1	103	0	123	122
CCDS401171Mm106chr7.fa	38	491	448.6578947368421	38	0	2	0	0	256	256
CCDS786451Mm106chr1.fa	38	58	53.05263157894737	36	1	4	4	0	36	36
CCDS486031Mm106chr10.fa	38	72	57.026315789473685	31	2	10	0	1	72	72
CCDS218331Mm106chr7.fa	38	217	185.78947368421052	38	0	10	15	0	169	169
CCDS304091Mm106chrX.fa	38	1359	918.6578947368421	30	1	18	0	1	1359	1345
CCDS221971Mm106chr8.fa	38	68	56.73684210526316	33	2	10	0	0	68	68
CCDS253361Mm106chr11.fa	38	53	49.5	35	1	1	0	0	8	6
CCDS253231Mm106chr11.fa	38	605	501.8157894736842	38	0	14	30	0	393	377
