target_name,protein_coding,feature_type,chrom,strand,gene_id,gene_start,gene_end,gene_length,transcript_id,transcript_start,transcript_end,transcript_length,protein_id,protein_start,protein_end,protein_length,exon_id,exon_no,exon_start,exon_end,exon_length,matching_sample_count,rat_exon_id
chr10_trid-ENSMUST00000004470_exid-ENSMUSE00000100235,TRUE,CDS,10,-,ENSMUSG00000004356,88746607,88826804,80197,ENSMUST00000004470,88746607,88826804,80197,ENSMUSP00000004470,88746907,88826647,79740,ENSMUSE00000100235,51,88757025,88757135,110,199,NA
chr10_trid-ENSMUST00000004470_exid-ENSMUSE00000100236,TRUE,CDS,10,-,ENSMUSG00000004356,88746607,88826804,80197,ENSMUST00000004470,88746607,88826804,80197,ENSMUSP00000004470,88746907,88826647,79740,ENSMUSE00000100236,60,88748226,88748352,126,111,ENSRNOE00000057265
chr10_trid-ENSMUST00000004470_exid-ENSMUSE00000100238,TRUE,CDS,10,-,ENSMUSG00000004356,88746607,88826804,80197,ENSMUST00000004470,88746607,88826804,80197,ENSMUSP00000004470,88746907,88826647,79740,ENSMUSE00000100238,50,88757857,88757988,131,202,ENSRNOE00000056758
chr10_trid-ENSMUST00000004470_exid-ENSMUSE00000100239,TRUE,CDS,10,-,ENSMUSG00000004356,88746607,88826804,80197,ENSMUST00000004470,88746607,88826804,80197,ENSMUSP00000004470,88746907,88826647,79740,ENSMUSE00000100239,45,88764674,88764841,167,162,ENSRNOE00000057893
chr10_trid-ENSMUST00000004470_exid-ENSMUSE00000100240,TRUE,CDS,10,-,ENSMUSG00000004356,88746607,88826804,80197,ENSMUST00000004470,88746607,88826804,80197,ENSMUSP00000004470,88746907,88826647,79740,ENSMUSE00000100240,55,88753636,88753767,131,207,ENSRNOE00000058405
chr10_trid-ENSMUST00000004470_exid-ENSMUSE00000100241,TRUE,CDS,10,-,ENSMUSG00000004356,88746607,88826804,80197,ENSMUST00000004470,88746607,88826804,80197,ENSMUSP00000004470,88746907,88826647,79740,ENSMUSE00000100241,46,88762769,88762935,166,162,ENSRNOE00000057952
chr10_trid-ENSMUST00000004470_exid-ENSMUSE00000100242,TRUE,CDS,10,-,ENSMUSG00000004356,88746607,88826804,80197,ENSMUST00000004470,88746607,88826804,80197,ENSMUSP00000004470,88746907,88826647,79740,ENSMUSE00000100242,43,88767063,88767219,156,200,ENSRNOE00000057769
chr10_trid-ENSMUST00000004470_exid-ENSMUSE00000246319,TRUE,CDS,10,-,ENSMUSG00000004356,88746607,88826804,80197,ENSMUST00000004470,88746607,88826804,80197,ENSMUSP00000004470,88746907,88826647,79740,ENSMUSE00000246319,57,88751345,88751532,187,206,ENSRNOE00000054501
chr10_trid-ENSMUST00000004470_exid-ENSMUSE00000389458,TRUE,CDS,10,-,ENSMUSG00000004356,88746607,88826804,80197,ENSMUST00000004470,88746607,88826804,80197,ENSMUSP00000004470,88746907,88826647,79740,ENSMUSE00000389458,62,88746907,88747059,152,203,ENSRNOE00000058571
chr10_trid-ENSMUST00000004470_exid-ENSMUSE00000444716,TRUE,CDS,10,-,ENSMUSG00000004356,88746607,88826804,80197,ENSMUST00000004470,88746607,88826804,80197,ENSMUSP00000004470,88746907,88826647,79740,ENSMUSE00000444716,42,88767453,88767592,139,199,NA
chr10_trid-ENSMUST00000004470_exid-ENSMUSE00000444724,TRUE,CDS,10,-,ENSMUSG00000004356,88746607,88826804,80197,ENSMUST00000004470,88746607,88826804,80197,ENSMUSP00000004470,88746907,88826647,79740,ENSMUSE00000444724,41,88768635,88768924,289,194,ENSRNOE00000241188
chr10_trid-ENSMUST00000004470_exid-ENSMUSE00000444732,TRUE,CDS,10,-,ENSMUSG00000004356,88746607,88826804,80197,ENSMUST00000004470,88746607,88826804,80197,ENSMUSP00000004470,88746907,88826647,79740,ENSMUSE00000444732,40,88770372,88770454,82,207,ENSRNOE00000241196
chr10_trid-ENSMUST00000004470_exid-ENSMUSE00000444737,TRUE,CDS,10,-,ENSMUSG00000004356,88746607,88826804,80197,ENSMUST00000004470,88746607,88826804,80197,ENSMUSP00000004470,88746907,88826647,79740,ENSMUSE00000444737,39,88770685,88770824,139,146,ENSRNOE00000241199
chr10_trid-ENSMUST00000004470_exid-ENSMUSE00000444745,TRUE,CDS,10,-,ENSMUSG00000004356,88746607,88826804,80197,ENSMUST00000004470,88746607,88826804,80197,ENSMUSP00000004470,88746907,88826647,79740,ENSMUSE00000444745,38,88771862,88771999,137,94,ENSRNOE00000241207
chr10_trid-ENSMUST00000004470_exid-ENSMUSE00000444752,TRUE,CDS,10,-,ENSMUSG00000004356,88746607,88826804,80197,ENSMUST00000004470,88746607,88826804,80197,ENSMUSP00000004470,88746907,88826647,79740,ENSMUSE00000444752,37,88772428,88772568,140,147,ENSRNOE00000241213
chr10_trid-ENSMUST00000004470_exid-ENSMUSE00000444757,TRUE,CDS,10,-,ENSMUSG00000004356,88746607,88826804,80197,ENSMUST00000004470,88746607,88826804,80197,ENSMUSP00000004470,88746907,88826647,79740,ENSMUSE00000444757,36,88772852,88773007,155,191,ENSRNOE00000241220
chr10_trid-ENSMUST00000004470_exid-ENSMUSE00000444761,TRUE,CDS,10,-,ENSMUSG00000004356,88746607,88826804,80197,ENSMUST00000004470,88746607,88826804,80197,ENSMUSP00000004470,88746907,88826647,79740,ENSMUSE00000444761,35,88774672,88774824,152,205,ENSRNOE00000241228
chr10_trid-ENSMUST00000004470_exid-ENSMUSE00000444766,TRUE,CDS,10,-,ENSMUSG00000004356,88746607,88826804,80197,ENSMUST00000004470,88746607,88826804,80197,ENSMUSP00000004470,88746907,88826647,79740,ENSMUSE00000444766,34,88774925,88774975,50,203,NA
chr10_trid-ENSMUST00000004470_exid-ENSMUSE00000444771,TRUE,CDS,10,-,ENSMUSG00000004356,88746607,88826804,80197,ENSMUST00000004470,88746607,88826804,80197,ENSMUSP00000004470,88746907,88826647,79740,ENSMUSE00000444771,33,88775209,88775352,143,188,ENSRNOE00000241246
chr10_trid-ENSMUST00000004470_exid-ENSMUSE00000444774,TRUE,CDS,10,-,ENSMUSG00000004356,88746607,88826804,80197,ENSMUST00000004470,88746607,88826804,80197,ENSMUSP00000004470,88746907,88826647,79740,ENSMUSE00000444774,32,88776164,88776251,87,104,NA
chr10_trid-ENSMUST00000004470_exid-ENSMUSE00000445044,TRUE,CDS,10,-,ENSMUSG00000004356,88746607,88826804,80197,ENSMUST00000004470,88746607,88826804,80197,ENSMUSP00000004470,88746907,88826647,79740,ENSMUSE00000445044,31,88777405,88777549,144,118,NA
chr10_trid-ENSMUST00000004470_exid-ENSMUSE00000608530,TRUE,CDS,10,-,ENSMUSG00000004356,88746607,88826804,80197,ENSMUST00000004470,88746607,88826804,80197,ENSMUSP00000004470,88746907,88826647,79740,ENSMUSE00000608530,30,88778223,88778446,223,182,ENSRNOE00000241263
chr10_trid-ENSMUST00000004470_exid-ENSMUSE00000608531,TRUE,CDS,10,-,ENSMUSG00000004356,88746607,88826804,80197,ENSMUST00000004470,88746607,88826804,80197,ENSMUSP00000004470,88746907,88826647,79740,ENSMUSE00000608531,29,88780948,88781027,79,106,ENSRNOE00000241269
chr10_trid-ENSMUST00000004470_exid-ENSMUSE00000608532,TRUE,CDS,10,-,ENSMUSG00000004356,88746607,88826804,80197,ENSMUST00000004470,88746607,88826804,80197,ENSMUSP00000004470,88746907,88826647,79740,ENSMUSE00000608532,28,88782573,88782716,143,165,ENSRNOE00000241276
chr10_trid-ENSMUST00000004470_exid-ENSMUSE00000608533,TRUE,CDS,10,-,ENSMUSG00000004356,88746607,88826804,80197,ENSMUST00000004470,88746607,88826804,80197,ENSMUSP00000004470,88746907,88826647,79740,ENSMUSE00000608533,27,88785990,88786198,208,136,NA
chr10_trid-ENSMUST00000004470_exid-ENSMUSE00000608534,TRUE,CDS,10,-,ENSMUSG00000004356,88746607,88826804,80197,ENSMUST00000004470,88746607,88826804,80197,ENSMUSP00000004470,88746907,88826647,79740,ENSMUSE00000608534,26,88787455,88787621,166,163,ENSRNOE00000241295
chr10_trid-ENSMUST00000004470_exid-ENSMUSE00000608535,TRUE,CDS,10,-,ENSMUSG00000004356,88746607,88826804,80197,ENSMUST00000004470,88746607,88826804,80197,ENSMUSP00000004470,88746907,88826647,79740,ENSMUSE00000608535,25,88791051,88791176,125,182,ENSRNOE00000023783
chr10_trid-ENSMUST00000004470_exid-ENSMUSE00000608536,TRUE,CDS,10,-,ENSMUSG00000004356,88746607,88826804,80197,ENSMUST00000004470,88746607,88826804,80197,ENSMUSP00000004470,88746907,88826647,79740,ENSMUSE00000608536,24,88791684,88791769,85,88,NA
chr10_trid-ENSMUST00000004470_exid-ENSMUSE00000608537,TRUE,CDS,10,-,ENSMUSG00000004356,88746607,88826804,80197,ENSMUST00000004470,88746607,88826804,80197,ENSMUSP00000004470,88746907,88826647,79740,ENSMUSE00000608537,23,88792599,88792689,90,190,ENSRNOE00000402027
chr10_trid-ENSMUST00000004470_exid-ENSMUSE00000608538,TRUE,CDS,10,-,ENSMUSG00000004356,88746607,88826804,80197,ENSMUST00000004470,88746607,88826804,80197,ENSMUSP00000004470,88746907,88826647,79740,ENSMUSE00000608538,22,88795377,88795565,188,182,NA
chr10_trid-ENSMUST00000004470_exid-ENSMUSE00000608539,TRUE,CDS,10,-,ENSMUSG00000004356,88746607,88826804,80197,ENSMUST00000004470,88746607,88826804,80197,ENSMUSP00000004470,88746907,88826647,79740,ENSMUSE00000608539,21,88798281,88798521,240,203,ENSRNOE00000241329
chr10_trid-ENSMUST00000004470_exid-ENSMUSE00000608540,TRUE,CDS,10,-,ENSMUSG00000004356,88746607,88826804,80197,ENSMUST00000004470,88746607,88826804,80197,ENSMUSP00000004470,88746907,88826647,79740,ENSMUSE00000608540,20,88798684,88798763,79,194,ENSRNOE00000241335
chr10_trid-ENSMUST00000004470_exid-ENSMUSE00000608541,TRUE,CDS,10,-,ENSMUSG00000004356,88746607,88826804,80197,ENSMUST00000004470,88746607,88826804,80197,ENSMUSP00000004470,88746907,88826647,79740,ENSMUSE00000608541,19,88801117,88801193,76,63,NA
chr10_trid-ENSMUST00000004470_exid-ENSMUSE00000608542,TRUE,CDS,10,-,ENSMUSG00000004356,88746607,88826804,80197,ENSMUST00000004470,88746607,88826804,80197,ENSMUSP00000004470,88746907,88826647,79740,ENSMUSE00000608542,18,88804523,88804681,158,120,ENSRNOE00000241348
chr10_trid-ENSMUST00000004470_exid-ENSMUSE00000608543,TRUE,CDS,10,-,ENSMUSG00000004356,88746607,88826804,80197,ENSMUST00000004470,88746607,88826804,80197,ENSMUSP00000004470,88746907,88826647,79740,ENSMUSE00000608543,17,88806136,88806198,62,203,NA
chr10_trid-ENSMUST00000004470_exid-ENSMUSE00000608544,TRUE,CDS,10,-,ENSMUSG00000004356,88746607,88826804,80197,ENSMUST00000004470,88746607,88826804,80197,ENSMUSP00000004470,88746907,88826647,79740,ENSMUSE00000608544,16,88807327,88807477,150,24,ENSRNOE00000241367
chr10_trid-ENSMUST00000004470_exid-ENSMUSE00000608545,TRUE,CDS,10,-,ENSMUSG00000004356,88746607,88826804,80197,ENSMUST00000004470,88746607,88826804,80197,ENSMUSP00000004470,88746907,88826647,79740,ENSMUSE00000608545,15,88809082,88809187,105,168,ENSRNOE00000241375
chr10_trid-ENSMUST00000004470_exid-ENSMUSE00000608546,TRUE,CDS,10,-,ENSMUSG00000004356,88746607,88826804,80197,ENSMUST00000004470,88746607,88826804,80197,ENSMUSP00000004470,88746907,88826647,79740,ENSMUSE00000608546,14,88809715,88809803,88,206,ENSRNOE00000241385
chr10_trid-ENSMUST00000004470_exid-ENSMUSE00000608547,TRUE,CDS,10,-,ENSMUSG00000004356,88746607,88826804,80197,ENSMUST00000004470,88746607,88826804,80197,ENSMUSP00000004470,88746907,88826647,79740,ENSMUSE00000608547,13,88809930,88810085,155,208,ENSRNOE00000241400
chr10_trid-ENSMUST00000004470_exid-ENSMUSE00000608548,TRUE,CDS,10,-,ENSMUSG00000004356,88746607,88826804,80197,ENSMUST00000004470,88746607,88826804,80197,ENSMUSP00000004470,88746907,88826647,79740,ENSMUSE00000608548,12,88813917,88814095,178,171,ENSRNOE00000241408
chr10_trid-ENSMUST00000004470_exid-ENSMUSE00000608549,TRUE,CDS,10,-,ENSMUSG00000004356,88746607,88826804,80197,ENSMUST00000004470,88746607,88826804,80197,ENSMUSP00000004470,88746907,88826647,79740,ENSMUSE00000608549,11,88815869,88815946,77,189,ENSRNOE00000241419
chr10_trid-ENSMUST00000004470_exid-ENSMUSE00000608550,TRUE,CDS,10,-,ENSMUSG00000004356,88746607,88826804,80197,ENSMUST00000004470,88746607,88826804,80197,ENSMUSP00000004470,88746907,88826647,79740,ENSMUSE00000608550,10,88816878,88817012,134,199,NA
chr10_trid-ENSMUST00000004470_exid-ENSMUSE00000608551,TRUE,CDS,10,-,ENSMUSG00000004356,88746607,88826804,80197,ENSMUST00000004470,88746607,88826804,80197,ENSMUSP00000004470,88746907,88826647,79740,ENSMUSE00000608551,9,88817179,88817325,146,197,NA
chr10_trid-ENSMUST00000004470_exid-ENSMUSE00000608552,TRUE,CDS,10,-,ENSMUSG00000004356,88746607,88826804,80197,ENSMUST00000004470,88746607,88826804,80197,ENSMUSP00000004470,88746907,88826647,79740,ENSMUSE00000608552,8,88817866,88818021,155,176,NA
chr10_trid-ENSMUST00000004470_exid-ENSMUSE00000608553,TRUE,CDS,10,-,ENSMUSG00000004356,88746607,88826804,80197,ENSMUST00000004470,88746607,88826804,80197,ENSMUSP00000004470,88746907,88826647,79740,ENSMUSE00000608553,7,88818489,88818626,137,169,ENSRNOE00000241799
chr10_trid-ENSMUST00000004470_exid-ENSMUSE00000608554,TRUE,CDS,10,-,ENSMUSG00000004356,88746607,88826804,80197,ENSMUST00000004470,88746607,88826804,80197,ENSMUSP00000004470,88746907,88826647,79740,ENSMUSE00000608554,6,88819268,88819349,81,196,ENSRNOE00000241805
chr10_trid-ENSMUST00000004470_exid-ENSMUSE00000608555,TRUE,CDS,10,-,ENSMUSG00000004356,88746607,88826804,80197,ENSMUST00000004470,88746607,88826804,80197,ENSMUSP00000004470,88746907,88826647,79740,ENSMUSE00000608555,5,88820827,88821015,188,207,ENSRNOE00000402037
chr10_trid-ENSMUST00000004470_exid-ENSMUSE00000608556,TRUE,CDS,10,-,ENSMUSG00000004356,88746607,88826804,80197,ENSMUST00000004470,88746607,88826804,80197,ENSMUSP00000004470,88746907,88826647,79740,ENSMUSE00000608556,4,88821740,88821872,132,204,ENSRNOE00000241824
chr10_trid-ENSMUST00000004470_exid-ENSMUSE00000608557,TRUE,CDS,10,-,ENSMUSG00000004356,88746607,88826804,80197,ENSMUST00000004470,88746607,88826804,80197,ENSMUSP00000004470,88746907,88826647,79740,ENSMUSE00000608557,3,88822004,88822070,66,204,ENSRNOE00000241832
chr10_trid-ENSMUST00000004470_exid-ENSMUSE00000608558,TRUE,CDS,10,-,ENSMUSG00000004356,88746607,88826804,80197,ENSMUST00000004470,88746607,88826804,80197,ENSMUSP00000004470,88746907,88826647,79740,ENSMUSE00000608558,2,88825418,88825498,80,138,ENSRNOE00000241840
chr10_trid-ENSMUST00000004470_exid-ENSMUSE00000608559,TRUE,CDS,10,-,ENSMUSG00000004356,88746607,88826804,80197,ENSMUST00000004470,88746607,88826804,80197,ENSMUSP00000004470,88746907,88826647,79740,ENSMUSE00000608559,1,88826606,88826650,44,102,ENSRNOE00000241874
chr10_trid-ENSMUST00000004786_exid-ENSMUSE00000410764,TRUE,CDS,10,-,ENSMUSG00000004667,80035949,80039795,3846,ENSMUST00000004786,80035949,80039795,3846,ENSMUSP00000004786,80036536,80039636,3100,ENSMUSE00000410764,4,80036915,80036973,58,199,NA
chr10_trid-ENSMUST00000004786_exid-ENSMUSE00000784932,FALSE,exon,10,-,ENSMUSG00000004667,80035949,80039795,3846,ENSMUST00000004786,80035949,80039795,3846,NA,NA,NA,NA,ENSMUSE00000784932,7,80035949,80036301,352,24,NA
chr10_trid-ENSMUST00000004786_exid-ENSMUSE00000817794,TRUE,CDS,10,-,ENSMUSG00000004667,80035949,80039795,3846,ENSMUST00000004786,80035949,80039795,3846,ENSMUSP00000004786,80036536,80039636,3100,ENSMUSE00000817794,1,80039583,80039639,56,80,NA
chr10_trid-ENSMUST00000004786_exid-ENSMUSE00001208310,TRUE,CDS,10,-,ENSMUSG00000004667,80035949,80039795,3846,ENSMUST00000004786,80035949,80039795,3846,ENSMUSP00000004786,80036536,80039636,3100,ENSMUSE00001208310,2,80038439,80038613,174,192,ENSRNOE00000467560
chr10_trid-ENSMUST00000004786_exid-ENSMUSE00001225070,TRUE,CDS,10,-,ENSMUSG00000004667,80035949,80039795,3846,ENSMUST00000004786,80035949,80039795,3846,ENSMUSP00000004786,80036536,80039636,3100,ENSMUSE00001225070,5,80036764,80036842,78,198,NA
chr10_trid-ENSMUST00000004786_exid-ENSMUSE00001251720,TRUE,CDS,10,-,ENSMUSG00000004667,80035949,80039795,3846,ENSMUST00000004786,80035949,80039795,3846,ENSMUSP00000004786,80036536,80039636,3100,ENSMUSE00001251720,6,80036536,80036598,62,179,ENSRNOE00000580034
chr10_trid-ENSMUST00000004786_exid-ENSMUSE00001297560,TRUE,CDS,10,-,ENSMUSG00000004667,80035949,80039795,3846,ENSMUST00000004786,80035949,80039795,3846,ENSMUSP00000004786,80036536,80039636,3100,ENSMUSE00001297560,3,80037188,80037384,196,204,ENSRNOE00000498556
chr10_trid-ENSMUST00000005057_exid-ENSMUSE00000102062,TRUE,CDS,10,+,ENSMUSG00000004929,81070035,81082559,12524,ENSMUST00000005057,81070035,81082559,12524,ENSMUSP00000005057,81070266,81082016,11750,ENSMUSE00000102062,9,81080413,81080614,201,197,ENSRNOE00000193905
chr10_trid-ENSMUST00000005057_exid-ENSMUSE00000102068,TRUE,CDS,10,+,ENSMUSG00000004929,81070035,81082559,12524,ENSMUST00000005057,81070035,81082559,12524,ENSMUSP00000005057,81070266,81082016,11750,ENSMUSE00000102068,8,81079871,81080237,366,185,ENSRNOE00000295738
chr10_trid-ENSMUST00000005057_exid-ENSMUSE00000102071,TRUE,CDS,10,+,ENSMUSG00000004929,81070035,81082559,12524,ENSMUST00000005057,81070035,81082559,12524,ENSMUSP00000005057,81070266,81082016,11750,ENSMUSE00000102071,12,81081600,81081736,136,198,ENSRNOE00000342575
chr10_trid-ENSMUST00000005057_exid-ENSMUSE00000102072,TRUE,CDS,10,+,ENSMUSG00000004929,81070035,81082559,12524,ENSMUST00000005057,81070035,81082559,12524,ENSMUSP00000005057,81070266,81082016,11750,ENSMUSE00000102072,11,81081307,81081435,128,196,NA
chr10_trid-ENSMUST00000005057_exid-ENSMUSE00000102074,TRUE,CDS,10,+,ENSMUSG00000004929,81070035,81082559,12524,ENSMUST00000005057,81070035,81082559,12524,ENSMUSP00000005057,81070266,81082016,11750,ENSMUSE00000102074,10,81081027,81081213,186,194,ENSRNOE00000193931
chr10_trid-ENSMUST00000005057_exid-ENSMUSE00000102078,TRUE,CDS,10,+,ENSMUSG00000004929,81070035,81082559,12524,ENSMUST00000005057,81070035,81082559,12524,ENSMUSP00000005057,81070266,81082016,11750,ENSMUSE00000102078,7,81079458,81079593,135,184,ENSRNOE00000336012
chr10_trid-ENSMUST00000005057_exid-ENSMUSE00000102082,TRUE,CDS,10,+,ENSMUSG00000004929,81070035,81082559,12524,ENSMUST00000005057,81070035,81082559,12524,ENSMUSP00000005057,81070266,81082016,11750,ENSMUSE00000102082,6,81078470,81078630,160,189,ENSRNOE00000318137
chr10_trid-ENSMUST00000005057_exid-ENSMUSE00000303650,TRUE,CDS,10,+,ENSMUSG00000004929,81070035,81082559,12524,ENSMUST00000005057,81070035,81082559,12524,ENSMUSP00000005057,81070266,81082016,11750,ENSMUSE00000303650,2,81073153,81073365,212,169,ENSRNOE00000306197
chr10_trid-ENSMUST00000005057_exid-ENSMUSE00000435875,TRUE,CDS,10,+,ENSMUSG00000004929,81070035,81082559,12524,ENSMUST00000005057,81070035,81082559,12524,ENSMUSP00000005057,81070266,81082016,11750,ENSMUSE00000435875,13,81081864,81082016,152,29,ENSRNOE00000575188
chr10_trid-ENSMUST00000005057_exid-ENSMUSE00000903168,TRUE,CDS,10,+,ENSMUSG00000004929,81070035,81082559,12524,ENSMUST00000005057,81070035,81082559,12524,ENSMUSP00000005057,81070266,81082016,11750,ENSMUSE00000903168,1,81070263,81070278,15,53,ENSRNOE00000314074
chr10_trid-ENSMUST00000005057_exid-ENSMUSE00001214489,TRUE,CDS,10,+,ENSMUSG00000004929,81070035,81082559,12524,ENSMUST00000005057,81070035,81082559,12524,ENSMUSP00000005057,81070266,81082016,11750,ENSMUSE00001214489,4,81076943,81077050,107,118,ENSRNOE00000325775
chr10_trid-ENSMUST00000005057_exid-ENSMUSE00001232049,TRUE,CDS,10,+,ENSMUSG00000004929,81070035,81082559,12524,ENSMUST00000005057,81070035,81082559,12524,ENSMUSP00000005057,81070266,81082016,11750,ENSMUSE00001232049,5,81077913,81078015,102,108,ENSRNOE00000366043
chr10_trid-ENSMUST00000005057_exid-ENSMUSE00001287362,TRUE,CDS,10,+,ENSMUSG00000004929,81070035,81082559,12524,ENSMUST00000005057,81070035,81082559,12524,ENSMUSP00000005057,81070266,81082016,11750,ENSMUSE00001287362,3,81075511,81075659,148,199,ENSRNOE00000336229
chr10_trid-ENSMUST00000005064_exid-ENSMUSE00000126109,TRUE,CDS,10,-,ENSMUSG00000004934,81153266,81167923,14657,ENSMUST00000005064,81153266,81167923,14657,ENSMUSP00000005064,81154104,81167708,13604,ENSMUSE00000126109,2,81163785,81164190,405,203,ENSRNOE00000196406
chr10_trid-ENSMUST00000005064_exid-ENSMUSE00000126112,TRUE,CDS,10,-,ENSMUSG00000004934,81153266,81167923,14657,ENSMUST00000005064,81153266,81167923,14657,ENSMUSP00000005064,81154104,81167708,13604,ENSMUSE00000126112,10,81154448,81154578,130,118,ENSRNOE00000196620
chr10_trid-ENSMUST00000005064_exid-ENSMUSE00000126115,TRUE,CDS,10,-,ENSMUSG00000004934,81153266,81167923,14657,ENSMUST00000005064,81153266,81167923,14657,ENSMUSP00000005064,81154104,81167708,13604,ENSMUSE00000126115,3,81157933,81158017,84,179,ENSRNOE00000196434
chr10_trid-ENSMUST00000005064_exid-ENSMUSE00000641600,TRUE,CDS,10,-,ENSMUSG00000004934,81153266,81167923,14657,ENSMUST00000005064,81153266,81167923,14657,ENSMUSP00000005064,81154104,81167708,13604,ENSMUSE00000641600,11,81154104,81154372,268,160,ENSRNOE00000196646
chr10_trid-ENSMUST00000005064_exid-ENSMUSE00000665842,TRUE,CDS,10,-,ENSMUSG00000004934,81153266,81167923,14657,ENSMUST00000005064,81153266,81167923,14657,ENSMUSP00000005064,81154104,81167708,13604,ENSMUSE00000665842,1,81167685,81167711,26,102,ENSRNOE00000317775
chr10_trid-ENSMUST00000005064_exid-ENSMUSE00001247558,TRUE,CDS,10,-,ENSMUSG00000004934,81153266,81167923,14657,ENSMUST00000005064,81153266,81167923,14657,ENSMUSP00000005064,81154104,81167708,13604,ENSMUSE00001247558,5,81157437,81157527,90,206,NA
chr10_trid-ENSMUST00000005064_exid-ENSMUSE00001255928,TRUE,CDS,10,-,ENSMUSG00000004934,81153266,81167923,14657,ENSMUST00000005064,81153266,81167923,14657,ENSMUSP00000005064,81154104,81167708,13604,ENSMUSE00001255928,4,81157651,81157692,41,163,NA
chr10_trid-ENSMUST00000005064_exid-ENSMUSE00001256316,TRUE,CDS,10,-,ENSMUSG00000004934,81153266,81167923,14657,ENSMUST00000005064,81153266,81167923,14657,ENSMUSP00000005064,81154104,81167708,13604,ENSMUSE00001256316,6,81157227,81157355,128,208,ENSRNOE00000196513
chr10_trid-ENSMUST00000005064_exid-ENSMUSE00001259027,TRUE,CDS,10,-,ENSMUSG00000004934,81153266,81167923,14657,ENSMUST00000005064,81153266,81167923,14657,ENSMUSP00000005064,81154104,81167708,13604,ENSMUSE00001259027,8,81155833,81155906,73,204,ENSRNOE00000196565
chr10_trid-ENSMUST00000005064_exid-ENSMUSE00001290128,TRUE,CDS,10,-,ENSMUSG00000004934,81153266,81167923,14657,ENSMUST00000005064,81153266,81167923,14657,ENSMUSP00000005064,81154104,81167708,13604,ENSMUSE00001290128,9,81155591,81155751,160,208,ENSRNOE00000196597
chr10_trid-ENSMUST00000005064_exid-ENSMUSE00001291214,TRUE,CDS,10,-,ENSMUSG00000004934,81153266,81167923,14657,ENSMUST00000005064,81153266,81167923,14657,ENSMUSP00000005064,81154104,81167708,13604,ENSMUSE00001291214,7,81157012,81157117,105,201,ENSRNOE00000196541
chr10_trid-ENSMUST00000005067_exid-ENSMUSE00000102033,FALSE,exon,10,-,ENSMUSG00000004937,81044075,81060181,16106,ENSMUST00000005067,81044075,81060178,16103,NA,NA,NA,NA,ENSMUSE00000102033,12,81044075,81045003,928,NA,ENSRNOE00000291970
chr10_trid-ENSMUST00000005067_exid-ENSMUSE00000102035,TRUE,CDS,10,-,ENSMUSG00000004937,81044075,81060181,16106,ENSMUST00000005067,81044075,81060178,16103,ENSMUSP00000005067,81046198,81052212,6014,ENSMUSE00000102035,11,81046198,81046312,114,156,ENSRNOE00000328028
chr10_trid-ENSMUST00000005067_exid-ENSMUSE00000102037,TRUE,CDS,10,-,ENSMUSG00000004937,81044075,81060181,16106,ENSMUST00000005067,81044075,81060178,16103,ENSMUSP00000005067,81046198,81052212,6014,ENSMUSE00000102037,7,81048838,81048976,138,201,ENSRNOE00000304365
chr10_trid-ENSMUST00000005067_exid-ENSMUSE00000102038,TRUE,CDS,10,-,ENSMUSG00000004937,81044075,81060181,16106,ENSMUST00000005067,81044075,81060178,16103,ENSMUSP00000005067,81046198,81052212,6014,ENSMUSE00000102038,10,81046475,81046564,89,145,NA
chr10_trid-ENSMUST00000005067_exid-ENSMUSE00000102039,TRUE,CDS,10,-,ENSMUSG00000004937,81044075,81060181,16106,ENSMUST00000005067,81044075,81060178,16103,ENSMUSP00000005067,81046198,81052212,6014,ENSMUSE00000102039,6,81049253,81049357,104,196,NA
chr10_trid-ENSMUST00000005067_exid-ENSMUSE00000102041,TRUE,CDS,10,-,ENSMUSG00000004937,81044075,81060181,16106,ENSMUST00000005067,81044075,81060178,16103,ENSMUSP00000005067,81046198,81052212,6014,ENSMUSE00000102041,5,81049782,81049881,99,132,NA
chr10_trid-ENSMUST00000005067_exid-ENSMUSE00000102045,TRUE,CDS,10,-,ENSMUSG00000004937,81044075,81060181,16106,ENSMUST00000005067,81044075,81060178,16103,ENSMUSP00000005067,81046198,81052212,6014,ENSMUSE00000102045,4,81050999,81051086,87,197,NA
chr10_trid-ENSMUST00000005067_exid-ENSMUSE00000102048,TRUE,CDS,10,-,ENSMUSG00000004937,81044075,81060181,16106,ENSMUST00000005067,81044075,81060178,16103,ENSMUSP00000005067,81046198,81052212,6014,ENSMUSE00000102048,9,81047639,81047676,37,NA,ENSRNOE00000295258
chr10_trid-ENSMUST00000005067_exid-ENSMUSE00000303858,TRUE,CDS,10,-,ENSMUSG00000004937,81044075,81060181,16106,ENSMUST00000005067,81044075,81060178,16103,ENSMUSP00000005067,81046198,81052212,6014,ENSMUSE00000303858,3,81051223,81051329,106,198,ENSRNOE00000193387
chr10_trid-ENSMUST00000005067_exid-ENSMUSE00000374807,TRUE,CDS,10,-,ENSMUSG00000004937,81044075,81060181,16106,ENSMUST00000005067,81044075,81060178,16103,ENSMUSP00000005067,81046198,81052212,6014,ENSMUSE00000374807,2,81052116,81052215,99,146,ENSRNOE00000193347
