# HyPhy output parser
# PYTHON VERSION: 3.9.4
# Script call:    /home/gt156213e/bin/hyphy-interface/hyphy_to_csv.py -i full-coding-fel-pared/ -m fel -o full-coding-fel-pared.csv --overwrite
# Runtime:        02/07/2022 12:54:16
# ----------------
# IO OPTIONS
# Input directory:       full-coding-fel-pared/
# Hyphy model:           fel
# Output file:           full-coding-fel-pared.csv
# --overwrite set:       Overwriting previous output file.
# ----------------
# 02.07.2022 | 12:54:16 Begin parsing Hyphy output...
# Initial alpha      : 0.01
# Total sites tested : 3606027
# Adjusted alpha     : 2.7731350874522015e-09
file,num.sites,num.sites.alpha.ne.beta,num.sites.ps
ENSMUSP00000014698-mafft-cds.filter.json,49,40,0
ENSMUSP00000014892-mafft-cds.filter.json,122,38,0
ENSMUSP00000015333-mafft-cds.filter.json,455,306,0
ENSMUSP00000015511-mafft-cds.filter.json,1149,941,33
ENSMUSP00000015877-mafft-cds.filter.json,252,125,0
ENSMUSP00000010605-mafft-cds.filter.json,513,436,0
ENSMUSP00000019268-mafft-cds.filter.json,358,274,1
ENSMUSP00000019143-mafft-cds.filter.json,72,33,0
ENSMUSP00000019354-mafft-cds.filter.json,59,51,0
ENSMUSP00000019721-mafft-cds.filter.json,222,173,0
ENSMUSP00000024206-mafft-cds.filter.json,303,217,3
ENSMUSP00000019833-mafft-cds.filter.json,67,53,0
ENSMUSP00000023851-mafft-cds.filter.json,95,66,0
ENSMUSP00000024270-mafft-cds.filter.json,204,179,0
ENSMUSP00000026699-mafft-cds.filter.json,551,351,0
ENSMUSP00000031533-mafft-cds.filter.json,197,160,0
ENSMUSP00000031554-mafft-cds.filter.json,648,446,1
ENSMUSP00000031678-mafft-cds.filter.json,185,139,0
ENSMUSP00000031680-mafft-cds.filter.json,221,161,0
ENSMUSP00000031681-mafft-cds.filter.json,362,261,1
ENSMUSP00000031689-mafft-cds.filter.json,530,428,0
ENSMUSP00000031690-mafft-cds.filter.json,337,278,1
ENSMUSP00000031691-mafft-cds.filter.json,319,278,0
ENSMUSP00000031696-mafft-cds.filter.json,525,460,3
ENSMUSP00000031695-mafft-cds.filter.json,416,281,0
ENSMUSP00000031697-mafft-cds.filter.json,645,390,1
ENSMUSP00000031707-mafft-cds.filter.json,649,523,2
ENSMUSP00000031709-mafft-cds.filter.json,86,54,0
ENSMUSP00000031713-mafft-cds.filter.json,283,205,0
ENSMUSP00000031719-mafft-cds.filter.json,391,317,1
ENSMUSP00000031750-mafft-cds.filter.json,306,239,1
ENSMUSP00000031779-mafft-cds.filter.json,290,193,0
ENSMUSP00000031788-mafft-cds.filter.json,145,95,0
ENSMUSP00000031795-mafft-cds.filter.json,441,342,5
ENSMUSP00000031805-mafft-cds.filter.json,504,374,0
ENSMUSP00000031806-mafft-cds.filter.json,221,174,0
ENSMUSP00000031810-mafft-cds.filter.json,276,219,1
ENSMUSP00000031835-mafft-cds.filter.json,738,648,3
ENSMUSP00000031837-mafft-cds.filter.json,588,473,0
ENSMUSP00000031838-mafft-cds.filter.json,444,153,0
ENSMUSP00000031840-mafft-cds.filter.json,169,139,0
ENSMUSP00000031851-mafft-cds.filter.json,104,58,0
ENSMUSP00000031852-mafft-cds.filter.json,389,338,0
ENSMUSP00000031866-mafft-cds.filter.json,80,26,0
ENSMUSP00000031868-mafft-cds.filter.json,310,220,1
ENSMUSP00000031897-mafft-cds.filter.json,131,107,0
ENSMUSP00000031898-mafft-cds.filter.json,78,61,0
ENSMUSP00000031899-mafft-cds.filter.json,561,442,1
ENSMUSP00000031931-mafft-cds.filter.json,183,173,2
ENSMUSP00000031935-mafft-cds.filter.json,138,120,0
ENSMUSP00000031937-mafft-cds.filter.json,617,514,0
ENSMUSP00000031967-mafft-cds.filter.json,175,135,1
ENSMUSP00000031977-mafft-cds.filter.json,157,108,0
ENSMUSP00000031978-mafft-cds.filter.json,105,86,0
ENSMUSP00000031982-mafft-cds.filter.json,107,88,0
ENSMUSP00000031986-mafft-cds.filter.json,216,179,2
ENSMUSP00000031984-mafft-cds.filter.json,743,502,2
ENSMUSP00000032057-mafft-cds.filter.json,514,355,1
ENSMUSP00000032065-mafft-cds.filter.json,246,181,0
ENSMUSP00000032066-mafft-cds.filter.json,49,31,0
ENSMUSP00000032080-mafft-cds.filter.json,92,61,0
ENSMUSP00000032088-mafft-cds.filter.json,1740,1217,1
ENSMUSP00000032089-mafft-cds.filter.json,127,108,0
ENSMUSP00000032093-mafft-cds.filter.json,540,391,5
ENSMUSP00000032107-mafft-cds.filter.json,593,352,1
ENSMUSP00000032124-mafft-cds.filter.json,215,192,1
ENSMUSP00000032127-mafft-cds.filter.json,83,73,0
ENSMUSP00000032129-mafft-cds.filter.json,94,81,1
ENSMUSP00000032130-mafft-cds.filter.json,192,125,0
ENSMUSP00000032143-mafft-cds.filter.json,424,343,0
ENSMUSP00000032157-mafft-cds.filter.json,285,221,3
ENSMUSP00000032168-mafft-cds.filter.json,445,310,0
ENSMUSP00000032169-mafft-cds.filter.json,332,252,2
ENSMUSP00000032172-mafft-cds.filter.json,93,72,0
ENSMUSP00000032174-mafft-cds.filter.json,414,301,1
ENSMUSP00000032180-mafft-cds.filter.json,324,233,3
ENSMUSP00000032182-mafft-cds.filter.json,460,367,0
ENSMUSP00000032183-mafft-cds.filter.json,190,120,1
ENSMUSP00000032185-mafft-cds.filter.json,524,312,1
ENSMUSP00000032191-mafft-cds.filter.json,38,30,0
ENSMUSP00000032192-mafft-cds.filter.json,2240,1821,72
ENSMUSP00000032194-mafft-cds.filter.json,59,28,0
ENSMUSP00000032196-mafft-cds.filter.json,127,67,0
ENSMUSP00000032198-mafft-cds.filter.json,70,60,0
ENSMUSP00000032201-mafft-cds.filter.json,670,534,3
ENSMUSP00000032211-mafft-cds.filter.json,368,312,0
ENSMUSP00000032217-mafft-cds.filter.json,91,87,0
ENSMUSP00000032233-mafft-cds.filter.json,350,289,12
ENSMUSP00000032234-mafft-cds.filter.json,1003,858,6
ENSMUSP00000032239-mafft-cds.filter.json,88,73,0
ENSMUSP00000032262-mafft-cds.filter.json,159,127,0
ENSMUSP00000032263-mafft-cds.filter.json,54,49,0
ENSMUSP00000032264-mafft-cds.filter.json,95,32,0
ENSMUSP00000032272-mafft-cds.filter.json,301,206,1
ENSMUSP00000032283-mafft-cds.filter.json,140,116,0
ENSMUSP00000032309-mafft-cds.filter.json,181,92,0
ENSMUSP00000032326-mafft-cds.filter.json,240,193,0
ENSMUSP00000032322-mafft-cds.filter.json,1302,1045,27
ENSMUSP00000032321-mafft-cds.filter.json,252,204,1
ENSMUSP00000032327-mafft-cds.filter.json,298,222,3
ENSMUSP00000032335-mafft-cds.filter.json,404,324,0
ENSMUSP00000032336-mafft-cds.filter.json,277,225,1
ENSMUSP00000032338-mafft-cds.filter.json,415,316,2
ENSMUSP00000032341-mafft-cds.filter.json,239,202,0
ENSMUSP00000032343-mafft-cds.filter.json,65,56,0
ENSMUSP00000032356-mafft-cds.filter.json,331,269,0
ENSMUSP00000032364-mafft-cds.filter.json,756,246,0
ENSMUSP00000032370-mafft-cds.filter.json,199,150,2
ENSMUSP00000032371-mafft-cds.filter.json,517,371,1
ENSMUSP00000032372-mafft-cds.filter.json,115,92,0
ENSMUSP00000032376-mafft-cds.filter.json,265,197,2
ENSMUSP00000032386-mafft-cds.filter.json,114,55,0
ENSMUSP00000032398-mafft-cds.filter.json,324,251,0
ENSMUSP00000032406-mafft-cds.filter.json,231,158,0
ENSMUSP00000032409-mafft-cds.filter.json,272,174,1
ENSMUSP00000032413-mafft-cds.filter.json,230,181,2
ENSMUSP00000032419-mafft-cds.filter.json,281,207,0
ENSMUSP00000032421-mafft-cds.filter.json,107,53,0
ENSMUSP00000032422-mafft-cds.filter.json,348,220,0
ENSMUSP00000032425-mafft-cds.filter.json,170,76,0
ENSMUSP00000032427-mafft-cds.filter.json,550,366,0
ENSMUSP00000032429-mafft-cds.filter.json,132,97,0
ENSMUSP00000032440-mafft-cds.filter.json,210,148,0
ENSMUSP00000032441-mafft-cds.filter.json,294,223,1
ENSMUSP00000032451-mafft-cds.filter.json,457,344,9
ENSMUSP00000032454-mafft-cds.filter.json,423,292,3
ENSMUSP00000032457-mafft-cds.filter.json,597,459,10
ENSMUSP00000032461-mafft-cds.filter.json,164,126,0
ENSMUSP00000032462-mafft-cds.filter.json,111,76,0
ENSMUSP00000032469-mafft-cds.filter.json,574,267,0
ENSMUSP00000032479-mafft-cds.filter.json,242,168,0
ENSMUSP00000032477-mafft-cds.filter.json,247,182,0
ENSMUSP00000032491-mafft-cds.filter.json,346,297,1
ENSMUSP00000032489-mafft-cds.filter.json,126,98,0
ENSMUSP00000032492-mafft-cds.filter.json,86,56,0
ENSMUSP00000032497-mafft-cds.filter.json,284,227,0
ENSMUSP00000032500-mafft-cds.filter.json,284,216,5
ENSMUSP00000032501-mafft-cds.filter.json,64,51,0
ENSMUSP00000032508-mafft-cds.filter.json,344,268,1
ENSMUSP00000034093-mafft-cds.filter.json,807,611,3
ENSMUSP00000039418-mafft-cds.filter.json,40,28,0
ENSMUSP00000041644-mafft-cds.filter.json,27,11,0
ENSMUSP00000048267-mafft-cds.filter.json,192,118,0
ENSMUSP00000039222-mafft-cds.filter.json,630,416,0
ENSMUSP00000042558-mafft-cds.filter.json,64,56,1
ENSMUSP00000048348-mafft-cds.filter.json,36,28,0
ENSMUSP00000045667-mafft-cds.filter.json,360,260,0
ENSMUSP00000038983-mafft-cds.filter.json,631,528,1
ENSMUSP00000045367-mafft-cds.filter.json,722,539,0
ENSMUSP00000042026-mafft-cds.filter.json,166,129,0
ENSMUSP00000045650-mafft-cds.filter.json,188,156,0
ENSMUSP00000049280-mafft-cds.filter.json,390,282,0
ENSMUSP00000035976-mafft-cds.filter.json,209,170,0
ENSMUSP00000039704-mafft-cds.filter.json,430,312,1
ENSMUSP00000040417-mafft-cds.filter.json,413,305,5
ENSMUSP00000047567-mafft-cds.filter.json,563,363,2
ENSMUSP00000038754-mafft-cds.filter.json,354,296,0
ENSMUSP00000036188-mafft-cds.filter.json,977,634,0
ENSMUSP00000036127-mafft-cds.filter.json,199,117,0
ENSMUSP00000039301-mafft-cds.filter.json,806,572,2
ENSMUSP00000047931-mafft-cds.filter.json,223,165,0
ENSMUSP00000044178-mafft-cds.filter.json,93,73,0
ENSMUSP00000048830-mafft-cds.filter.json,96,91,1
ENSMUSP00000040208-mafft-cds.filter.json,342,269,0
ENSMUSP00000040025-mafft-cds.filter.json,906,663,5
ENSMUSP00000048334-mafft-cds.filter.json,960,791,3
ENSMUSP00000036394-mafft-cds.filter.json,87,65,0
ENSMUSP00000043828-mafft-cds.filter.json,143,85,0
ENSMUSP00000045634-mafft-cds.filter.json,88,60,0
ENSMUSP00000037004-mafft-cds.filter.json,487,422,1
ENSMUSP00000041395-mafft-cds.filter.json,180,133,0
ENSMUSP00000044326-mafft-cds.filter.json,176,144,0
ENSMUSP00000047398-mafft-cds.filter.json,1351,684,0
ENSMUSP00000039110-mafft-cds.filter.json,278,156,0
ENSMUSP00000044034-mafft-cds.filter.json,117,83,0
ENSMUSP00000046557-mafft-cds.filter.json,31,23,0
ENSMUSP00000035644-mafft-cds.filter.json,240,173,0
ENSMUSP00000038749-mafft-cds.filter.json,580,487,7
ENSMUSP00000040331-mafft-cds.filter.json,386,300,2
ENSMUSP00000040524-mafft-cds.filter.json,139,100,2
ENSMUSP00000043363-mafft-cds.filter.json,287,219,3
ENSMUSP00000047105-mafft-cds.filter.json,380,335,0
ENSMUSP00000047991-mafft-cds.filter.json,3885,3299,7
ENSMUSP00000042260-mafft-cds.filter.json,987,837,4
ENSMUSP00000037473-mafft-cds.filter.json,267,206,0
ENSMUSP00000047123-mafft-cds.filter.json,740,617,0
ENSMUSP00000041503-mafft-cds.filter.json,186,105,0
ENSMUSP00000045332-mafft-cds.filter.json,821,744,0
ENSMUSP00000049054-mafft-cds.filter.json,300,253,0
ENSMUSP00000048537-mafft-cds.filter.json,201,124,0
ENSMUSP00000041872-mafft-cds.filter.json,93,68,0
ENSMUSP00000042232-mafft-cds.filter.json,104,88,0
ENSMUSP00000046026-mafft-cds.filter.json,116,54,0
ENSMUSP00000040424-mafft-cds.filter.json,305,226,1
ENSMUSP00000035304-mafft-cds.filter.json,114,89,1
ENSMUSP00000045282-mafft-cds.filter.json,229,143,2
ENSMUSP00000035908-mafft-cds.filter.json,365,243,4
ENSMUSP00000038536-mafft-cds.filter.json,522,383,0
ENSMUSP00000040894-mafft-cds.filter.json,124,114,0
ENSMUSP00000042883-mafft-cds.filter.json,197,179,0
ENSMUSP00000044098-mafft-cds.filter.json,134,106,0
ENSMUSP00000044165-mafft-cds.filter.json,160,129,0
ENSMUSP00000048225-mafft-cds.filter.json,255,222,0
ENSMUSP00000048558-mafft-cds.filter.json,130,100,0
ENSMUSP00000039819-mafft-cds.filter.json,519,289,0
ENSMUSP00000058882-mafft-cds.filter.json,348,305,0
ENSMUSP00000061062-mafft-cds.filter.json,335,283,2
ENSMUSP00000051206-mafft-cds.filter.json,31,25,0
ENSMUSP00000051965-mafft-cds.filter.json,387,264,4
ENSMUSP00000051177-mafft-cds.filter.json,245,217,2
ENSMUSP00000057143-mafft-cds.filter.json,289,265,0
ENSMUSP00000061221-mafft-cds.filter.json,364,264,0
ENSMUSP00000058006-mafft-cds.filter.json,299,274,0
ENSMUSP00000059371-mafft-cds.filter.json,213,192,0
ENSMUSP00000062284-mafft-cds.filter.json,837,567,5
ENSMUSP00000061610-mafft-cds.filter.json,92,73,2
ENSMUSP00000063042-mafft-cds.filter.json,255,186,1
ENSMUSP00000057238-mafft-cds.filter.json,69,53,0
ENSMUSP00000058253-mafft-cds.filter.json,725,564,0
ENSMUSP00000062919-mafft-cds.filter.json,317,281,0
ENSMUSP00000055254-mafft-cds.filter.json,273,188,1
ENSMUSP00000062670-mafft-cds.filter.json,107,93,0
ENSMUSP00000061923-mafft-cds.filter.json,831,646,11
ENSMUSP00000052776-mafft-cds.filter.json,370,292,1
ENSMUSP00000055343-mafft-cds.filter.json,233,157,0
ENSMUSP00000050404-mafft-cds.filter.json,110,88,0
ENSMUSP00000060726-mafft-cds.filter.json,411,292,0
ENSMUSP00000057495-mafft-cds.filter.json,714,599,0
ENSMUSP00000055073-mafft-cds.filter.json,218,184,0
ENSMUSP00000053778-mafft-cds.filter.json,550,420,1
ENSMUSP00000087118-mafft-cds.filter.json,329,212,0
ENSMUSP00000059501-mafft-cds.filter.json,102,71,0
ENSMUSP00000056581-mafft-cds.filter.json,309,267,0
ENSMUSP00000063001-mafft-cds.filter.json,1898,1369,3
ENSMUSP00000056353-mafft-cds.filter.json,606,454,4
ENSMUSP00000053837-mafft-cds.filter.json,370,187,0
ENSMUSP00000062441-mafft-cds.filter.json,90,74,0
ENSMUSP00000050237-mafft-cds.filter.json,125,100,1
ENSMUSP00000059426-mafft-cds.filter.json,210,176,0
ENSMUSP00000052328-mafft-cds.filter.json,20,14,0
ENSMUSP00000056592-mafft-cds.filter.json,230,194,0
ENSMUSP00000053643-mafft-cds.filter.json,523,341,2
ENSMUSP00000053700-mafft-cds.filter.json,300,256,1
ENSMUSP00000059976-mafft-cds.filter.json,338,263,3
ENSMUSP00000054913-mafft-cds.filter.json,75,55,1
ENSMUSP00000057722-mafft-cds.filter.json,328,261,0
ENSMUSP00000066786-mafft-cds.filter.json,132,111,0
ENSMUSP00000067734-mafft-cds.filter.json,317,291,0
ENSMUSP00000069833-mafft-cds.filter.json,95,85,0
ENSMUSP00000067395-mafft-cds.filter.json,778,649,0
ENSMUSP00000066314-mafft-cds.filter.json,254,172,2
ENSMUSP00000066779-mafft-cds.filter.json,524,369,2
ENSMUSP00000065113-mafft-cds.filter.json,250,191,2
ENSMUSP00000063743-mafft-cds.filter.json,329,308,1
ENSMUSP00000066493-mafft-cds.filter.json,48,45,0
ENSMUSP00000064163-mafft-cds.filter.json,2640,2084,37
ENSMUSP00000065716-mafft-cds.filter.json,1186,853,2
ENSMUSP00000068410-mafft-cds.filter.json,167,104,0
ENSMUSP00000070109-mafft-cds.filter.json,609,464,3
ENSMUSP00000064158-mafft-cds.filter.json,47,35,0
ENSMUSP00000070149-mafft-cds.filter.json,91,44,0
ENSMUSP00000064655-mafft-cds.filter.json,95,53,0
ENSMUSP00000065631-mafft-cds.filter.json,37,27,0
ENSMUSP00000069669-mafft-cds.filter.json,127,74,1
ENSMUSP00000070619-mafft-cds.filter.json,182,163,0
ENSMUSP00000064410-mafft-cds.filter.json,291,154,0
ENSMUSP00000068807-mafft-cds.filter.json,72,59,0
ENSMUSP00000066128-mafft-cds.filter.json,167,104,0
ENSMUSP00000063977-mafft-cds.filter.json,250,182,2
ENSMUSP00000070414-mafft-cds.filter.json,114,102,0
ENSMUSP00000064515-mafft-cds.filter.json,326,247,2
ENSMUSP00000065146-mafft-cds.filter.json,261,207,1
ENSMUSP00000065393-mafft-cds.filter.json,229,212,10
ENSMUSP00000066805-mafft-cds.filter.json,194,157,0
ENSMUSP00000068568-mafft-cds.filter.json,451,359,2
ENSMUSP00000071626-mafft-cds.filter.json,299,283,0
ENSMUSP00000072237-mafft-cds.filter.json,295,274,0
ENSMUSP00000072723-mafft-cds.filter.json,374,277,0
ENSMUSP00000072868-mafft-cds.filter.json,167,101,0
ENSMUSP00000073041-mafft-cds.filter.json,348,252,0
ENSMUSP00000073099-mafft-cds.filter.json,894,706,3
ENSMUSP00000073911-mafft-cds.filter.json,386,277,2
ENSMUSP00000074129-mafft-cds.filter.json,179,120,0
ENSMUSP00000074619-mafft-cds.filter.json,494,387,2
ENSMUSP00000074658-mafft-cds.filter.json,373,290,6
ENSMUSP00000074775-mafft-cds.filter.json,170,138,0
ENSMUSP00000075376-mafft-cds.filter.json,684,487,3
ENSMUSP00000075377-mafft-cds.filter.json,892,708,3
ENSMUSP00000075509-mafft-cds.filter.json,311,295,0
ENSMUSP00000075876-mafft-cds.filter.json,336,294,0
ENSMUSP00000075950-mafft-cds.filter.json,348,307,7
ENSMUSP00000076043-mafft-cds.filter.json,309,284,0
ENSMUSP00000076364-mafft-cds.filter.json,573,439,2
ENSMUSP00000076521-mafft-cds.filter.json,499,405,2
ENSMUSP00000076957-mafft-cds.filter.json,51,38,0
ENSMUSP00000077606-mafft-cds.filter.json,203,167,0
ENSMUSP00000077716-mafft-cds.filter.json,61,46,1
ENSMUSP00000078024-mafft-cds.filter.json,185,103,0
ENSMUSP00000078795-mafft-cds.filter.json,65,35,0
ENSMUSP00000078806-mafft-cds.filter.json,634,457,1
ENSMUSP00000079289-mafft-cds.filter.json,308,215,1
ENSMUSP00000079453-mafft-cds.filter.json,311,279,0
ENSMUSP00000079974-mafft-cds.filter.json,388,294,1
ENSMUSP00000079548-mafft-cds.filter.json,426,331,1
ENSMUSP00000080419-mafft-cds.filter.json,588,333,0
ENSMUSP00000080743-mafft-cds.filter.json,279,209,0
ENSMUSP00000084904-mafft-cds.filter.json,537,410,7
ENSMUSP00000084959-mafft-cds.filter.json,130,96,0
ENSMUSP00000085580-mafft-cds.filter.json,450,334,17
ENSMUSP00000085712-mafft-cds.filter.json,889,520,9
ENSMUSP00000086412-mafft-cds.filter.json,540,433,0
ENSMUSP00000086565-mafft-cds.filter.json,267,199,0
ENSMUSP00000086748-mafft-cds.filter.json,1093,887,2
ENSMUSP00000086948-mafft-cds.filter.json,624,352,0
ENSMUSP00000087006-mafft-cds.filter.json,69,60,0
ENSMUSP00000087049-mafft-cds.filter.json,914,599,1
ENSMUSP00000087079-mafft-cds.filter.json,477,383,0
ENSMUSP00000087515-mafft-cds.filter.json,439,373,0
ENSMUSP00000087517-mafft-cds.filter.json,617,521,0
ENSMUSP00000087709-mafft-cds.filter.json,108,72,1
ENSMUSP00000087973-mafft-cds.filter.json,232,156,0
ENSMUSP00000088056-mafft-cds.filter.json,1924,1442,2
ENSMUSP00000110091-mafft-cds.filter.json,172,107,0
ENSMUSP00000093044-mafft-cds.filter.json,305,279,0
ENSMUSP00000093091-mafft-cds.filter.json,803,574,0
ENSMUSP00000093325-mafft-cds.filter.json,858,680,1
ENSMUSP00000093315-mafft-cds.filter.json,546,409,0
ENSMUSP00000093426-mafft-cds.filter.json,303,182,1
ENSMUSP00000093536-mafft-cds.filter.json,763,581,11
ENSMUSP00000093637-mafft-cds.filter.json,791,654,11
ENSMUSP00000093743-mafft-cds.filter.json,206,151,0
ENSMUSP00000093771-mafft-cds.filter.json,232,187,1
ENSMUSP00000093789-mafft-cds.filter.json,431,336,0
ENSMUSP00000098343-mafft-cds.filter.json,298,267,0
ENSMUSP00000098390-mafft-cds.filter.json,980,566,0
ENSMUSP00000098486-mafft-cds.filter.json,279,247,0
ENSMUSP00000098605-mafft-cds.filter.json,1163,700,8
ENSMUSP00000098620-mafft-cds.filter.json,50,43,0
ENSMUSP00000098631-mafft-cds.filter.json,153,118,2
ENSMUSP00000098677-mafft-cds.filter.json,110,71,0
ENSMUSP00000098712-mafft-cds.filter.json,891,608,13
ENSMUSP00000098758-mafft-cds.filter.json,522,446,7
ENSMUSP00000098802-mafft-cds.filter.json,208,145,1
ENSMUSP00000098829-mafft-cds.filter.json,89,73,0
ENSMUSP00000098843-mafft-cds.filter.json,56,44,0
ENSMUSP00000098859-mafft-cds.filter.json,451,340,1
ENSMUSP00000098969-mafft-cds.filter.json,128,107,0
ENSMUSP00000098918-mafft-cds.filter.json,187,131,1
ENSMUSP00000099031-mafft-cds.filter.json,222,149,0
ENSMUSP00000099071-mafft-cds.filter.json,621,478,41
ENSMUSP00000099073-mafft-cds.filter.json,110,78,0
ENSMUSP00000099122-mafft-cds.filter.json,325,238,1
ENSMUSP00000099135-mafft-cds.filter.json,793,676,1
ENSMUSP00000100045-mafft-cds.filter.json,297,241,0
ENSMUSP00000100057-mafft-cds.filter.json,223,192,0
ENSMUSP00000100060-mafft-cds.filter.json,474,257,0
ENSMUSP00000100592-mafft-cds.filter.json,316,293,1
ENSMUSP00000100078-mafft-cds.filter.json,96,90,0
ENSMUSP00000107160-mafft-cds.filter.json,117,92,0
ENSMUSP00000107176-mafft-cds.filter.json,255,142,0
ENSMUSP00000107195-mafft-cds.filter.json,827,637,1
ENSMUSP00000107234-mafft-cds.filter.json,317,262,1
ENSMUSP00000107250-mafft-cds.filter.json,554,426,7
ENSMUSP00000107292-mafft-cds.filter.json,77,50,0
ENSMUSP00000107331-mafft-cds.filter.json,19,13,0
ENSMUSP00000107333-mafft-cds.filter.json,331,279,1
ENSMUSP00000107352-mafft-cds.filter.json,71,44,0
ENSMUSP00000107339-mafft-cds.filter.json,187,98,0
ENSMUSP00000107388-mafft-cds.filter.json,523,392,1
ENSMUSP00000107523-mafft-cds.filter.json,25,21,0
ENSMUSP00000107542-mafft-cds.filter.json,273,194,0
ENSMUSP00000107547-mafft-cds.filter.json,444,352,1
ENSMUSP00000107563-mafft-cds.filter.json,406,341,2
ENSMUSP00000107594-mafft-cds.filter.json,253,74,0
ENSMUSP00000107738-mafft-cds.filter.json,90,81,0
ENSMUSP00000107760-mafft-cds.filter.json,770,708,17
ENSMUSP00000107779-mafft-cds.filter.json,240,202,0
ENSMUSP00000107839-mafft-cds.filter.json,130,107,0
ENSMUSP00000107873-mafft-cds.filter.json,1718,1518,17
ENSMUSP00000108011-mafft-cds.filter.json,1692,1247,11
ENSMUSP00000108058-mafft-cds.filter.json,223,173,0
ENSMUSP00000108103-mafft-cds.filter.json,547,423,5
ENSMUSP00000108142-mafft-cds.filter.json,808,598,9
ENSMUSP00000108200-mafft-cds.filter.json,119,102,0
ENSMUSP00000108205-mafft-cds.filter.json,132,107,0
ENSMUSP00000108302-mafft-cds.filter.json,158,132,4
ENSMUSP00000108306-mafft-cds.filter.json,1215,990,0
ENSMUSP00000108331-mafft-cds.filter.json,81,70,0
ENSMUSP00000108376-mafft-cds.filter.json,196,154,1
ENSMUSP00000108397-mafft-cds.filter.json,435,354,0
ENSMUSP00000108449-mafft-cds.filter.json,986,846,0
ENSMUSP00000108482-mafft-cds.filter.json,268,166,0
ENSMUSP00000108492-mafft-cds.filter.json,28,20,0
ENSMUSP00000108521-mafft-cds.filter.json,618,475,0
ENSMUSP00000108545-mafft-cds.filter.json,819,585,4
ENSMUSP00000108571-mafft-cds.filter.json,545,365,2
ENSMUSP00000108580-mafft-cds.filter.json,73,60,1
ENSMUSP00000108712-mafft-cds.filter.json,168,147,1
ENSMUSP00000108715-mafft-cds.filter.json,152,126,0
ENSMUSP00000108747-mafft-cds.filter.json,1206,769,2
ENSMUSP00000108771-mafft-cds.filter.json,319,166,0
ENSMUSP00000108875-mafft-cds.filter.json,435,322,1
ENSMUSP00000108889-mafft-cds.filter.json,938,643,3
ENSMUSP00000108952-mafft-cds.filter.json,537,326,1
ENSMUSP00000109087-mafft-cds.filter.json,531,307,0
ENSMUSP00000108982-mafft-cds.filter.json,616,463,4
ENSMUSP00000109137-mafft-cds.filter.json,1102,839,3
ENSMUSP00000109211-mafft-cds.filter.json,229,175,1
ENSMUSP00000109227-mafft-cds.filter.json,189,112,0
ENSMUSP00000109237-mafft-cds.filter.json,738,421,0
ENSMUSP00000109247-mafft-cds.filter.json,175,75,0
ENSMUSP00000109305-mafft-cds.filter.json,49,42,0
ENSMUSP00000109533-mafft-cds.filter.json,874,648,4
ENSMUSP00000109613-mafft-cds.filter.json,424,352,1
ENSMUSP00000109546-mafft-cds.filter.json,1022,769,11
ENSMUSP00000109674-mafft-cds.filter.json,2934,2293,24
ENSMUSP00000109687-mafft-cds.filter.json,479,346,2
ENSMUSP00000109703-mafft-cds.filter.json,148,94,0
ENSMUSP00000109706-mafft-cds.filter.json,342,268,2
ENSMUSP00000109817-mafft-cds.filter.json,681,408,2
ENSMUSP00000109933-mafft-cds.filter.json,538,464,5
ENSMUSP00000109962-mafft-cds.filter.json,565,428,3
ENSMUSP00000110112-mafft-cds.filter.json,478,373,1
ENSMUSP00000110218-mafft-cds.filter.json,297,235,0
ENSMUSP00000110380-mafft-cds.filter.json,949,713,4
ENSMUSP00000110471-mafft-cds.filter.json,410,217,0
ENSMUSP00000110558-mafft-cds.filter.json,448,346,6
ENSMUSP00000110524-mafft-cds.filter.json,24,21,0
ENSMUSP00000110645-mafft-cds.filter.json,511,232,0
ENSMUSP00000110668-mafft-cds.filter.json,812,607,0
ENSMUSP00000110748-mafft-cds.filter.json,1545,1199,28
ENSMUSP00000110978-mafft-cds.filter.json,904,688,6
ENSMUSP00000110853-mafft-cds.filter.json,305,199,0
ENSMUSP00000110986-mafft-cds.filter.json,487,363,0
ENSMUSP00000111041-mafft-cds.filter.json,396,273,0
ENSMUSP00000111064-mafft-cds.filter.json,368,279,2
ENSMUSP00000111103-mafft-cds.filter.json,1266,989,7
ENSMUSP00000111116-mafft-cds.filter.json,168,136,4
ENSMUSP00000111172-mafft-cds.filter.json,805,582,2
ENSMUSP00000111134-mafft-cds.filter.json,626,263,1
ENSMUSP00000111199-mafft-cds.filter.json,696,577,4
ENSMUSP00000111182-mafft-cds.filter.json,320,235,0
ENSMUSP00000111204-mafft-cds.filter.json,325,255,2
ENSMUSP00000111218-mafft-cds.filter.json,533,409,3
ENSMUSP00000111240-mafft-cds.filter.json,250,186,1
ENSMUSP00000112304-mafft-cds.filter.json,162,111,0
ENSMUSP00000113188-mafft-cds.filter.json,179,119,1
ENSMUSP00000112939-mafft-cds.filter.json,1396,1108,0
ENSMUSP00000113088-mafft-cds.filter.json,518,367,5
ENSMUSP00000113342-mafft-cds.filter.json,397,330,1
ENSMUSP00000112466-mafft-cds.filter.json,302,225,1
ENSMUSP00000113681-mafft-cds.filter.json,1124,855,3
ENSMUSP00000113637-mafft-cds.filter.json,93,72,0
ENSMUSP00000113417-mafft-cds.filter.json,40,33,0
